Time - Plot 0	Amplitude - Plot 0	Time - Plot 1	table - Plot 1	
0.232813	43.3143	0.232813	43.3143	
0.234375	25.4903	0.234375	25.4903	
0.235938	28.5568	0.235938	28.5568	
0.2375	25.107	0.2375	25.107	
0.239063	20.3156	0.239063	20.3156	
0.240625	22.6154	0.240625	22.6154	
0.242187	30.4733	0.242187	30.4733	
0.24375	11.691	0.24375	11.691	
0.245313	17.2491	0.245313	17.2491	
0.246875	23.7654	0.246875	23.7654	
0.248438	22.2321	0.248438	22.2321	
0.25	23.1904	0.25	23.1904	
0.251563	27.0235	0.251563	27.0235	
0.253125	31.4316	0.253125	31.4316	
0.254688	43.3143	0.254688	43.3143	
0.25625	32.0066	0.25625	32.0066	
0.257812	41.9727	0.257812	41.9727	
0.259375	15.9075	0.259375	15.9075	
0.260937	17.4407	0.260937	17.4407	
0.2625	20.5072	0.2625	20.5072	
0.264063	34.4981	0.264063	34.4981	
0.265625	27.0235	0.265625	27.0235	
0.267188	32.7732	0.267188	32.7732	
0.26875	51.5555	0.26875	51.5555	
0.270313	54.4304	0.270313	54.4304	
0.271875	36.0314	0.271875	36.0314	
0.273437	51.5555	0.273437	51.5555	
0.275	37.5646	0.275	37.5646	
0.276562	30.2817	0.276562	30.2817	
0.278125	39.6728	0.278125	39.6728	
0.279688	18.974	0.279688	18.974	
0.28125	19.1656	0.28125	19.1656	
0.282813	4.21644	0.282813	4.21644	
0.284375	13.6076	0.284375	13.6076	
0.285938	15.9075	0.285938	15.9075	
0.2875	1.91656	0.2875	1.91656	
0.289062	23.7654	0.289062	23.7654	
0.290625	18.974	0.290625	18.974	
0.292187	33.9232	0.292187	33.9232	
0.29375	34.6898	0.29375	34.6898	
0.295313	4.40809	0.295313	4.40809	
0.296875	32.7732	0.296875	32.7732	
0.298438	60.9467	0.298438	60.9467	
0.3	40.8228	0.3	40.8228	
0.301563	41.5894	0.301563	41.5894	
0.303125	50.2139	0.303125	50.2139	
0.304687	28.9401	0.304687	28.9401	
0.30625	14.5659	0.30625	14.5659	
0.307813	41.9727	0.307813	41.9727	
0.309375	26.6402	0.309375	26.6402	
0.310938	38.7146	0.310938	38.7146	
0.3125	39.0979	0.3125	39.0979	
0.314063	43.6976	0.314063	43.6976	
0.315625	13.6076	0.315625	13.6076	
0.317188	18.2073	0.317188	18.2073	
0.31875	33.5398	0.31875	33.5398	
0.320312	6.51631	0.320312	6.51631	
0.321875	16.6741	0.321875	16.6741	
0.323438	26.4486	0.323438	26.4486	
0.325	33.7315	0.325	33.7315	
0.326563	17.824	0.326563	17.824	
0.328125	17.0574	0.328125	17.0574	
0.329688	21.2738	0.329688	21.2738	
0.33125	35.4564	0.33125	35.4564	
0.332813	32.5816	0.332813	32.5816	
0.334375	13.2243	0.334375	13.2243	
0.335937	38.5229	0.335937	38.5229	
0.3375	28.1735	0.3375	28.1735	
0.339063	26.0652	0.339063	26.0652	
0.340625	0.574969	0.340625	0.574969	
0.342188	23.1904	0.342188	23.1904	
0.34375	27.7902	0.34375	27.7902	
0.345313	24.532	0.345313	24.532	
0.346875	21.4655	0.346875	21.4655	
0.348438	5.36637	0.348438	5.36637	
0.35	19.1656	0.35	19.1656	
0.351562	33.7315	0.351562	33.7315	
0.353125	12.841	0.353125	12.841	
0.354688	24.1487	0.354688	24.1487	
0.35625	10.1578	0.35625	10.1578	
0.357813	13.7992	0.357813	13.7992	
0.359375	16.6741	0.359375	16.6741	
0.360938	14.7575	0.360938	14.7575	
0.3625	30.09	0.3625	30.09	
0.364063	-2.10822	0.364063	-2.10822	
0.365625	36.6063	0.365625	36.6063	
0.367187	28.9401	0.367187	28.9401	
0.36875	29.1317	0.36875	29.1317	
0.370313	25.6819	0.370313	25.6819	
0.371875	-3.25816	0.371875	-3.25816	
0.373438	4.21644	0.373438	4.21644	
0.375	6.51631	0.375	6.51631	
0.376563	6.133	0.376563	6.133	
0.378125	21.6572	0.378125	21.6572	
0.379688	18.399	0.379688	18.399	
0.38125	-8.24122	0.38125	-8.24122	
0.382812	18.2073	0.382812	18.2073	
0.384375	1.53325	0.384375	1.53325	
0.385938	22.0405	0.385938	22.0405	
0.3875	23.5737	0.3875	23.5737	
0.389063	23.1904	0.389063	23.1904	
0.390625	16.4824	0.390625	16.4824	
0.392188	21.2738	0.392188	21.2738	
0.39375	28.7484	0.39375	28.7484	
0.395313	16.6741	0.395313	16.6741	
0.396875	2.29987	0.396875	2.29987	
0.398437	11.3077	0.398437	11.3077	
0.4	31.6233	0.4	31.6233	
0.401563	-1.34159	0.401563	-1.34159	
0.403125	17.4407	0.403125	17.4407	
0.404688	13.9909	0.404688	13.9909	
0.40625	26.8319	0.40625	26.8319	
0.407813	28.5568	0.407813	28.5568	
0.409375	11.3077	0.409375	11.3077	
0.410938	38.1396	0.410938	38.1396	
0.4125	32.0066	0.4125	32.0066	
0.414062	37.1813	0.414062	37.1813	
0.415625	6.133	0.415625	6.133	
0.417188	21.0822	0.417188	21.0822	
0.41875	35.2647	0.41875	35.2647	
0.420313	38.5229	0.420313	38.5229	
0.421875	33.5398	0.421875	33.5398	
0.423438	25.2986	0.423438	25.2986	
0.425	11.691	0.425	11.691	
0.426563	34.1148	0.426563	34.1148	
0.428125	39.2895	0.428125	39.2895	
0.429687	27.0235	0.429687	27.0235	
0.43125	36.223	0.43125	36.223	
0.432813	37.5646	0.432813	37.5646	
0.434375	32.0066	0.434375	32.0066	
0.435938	54.2387	0.435938	54.2387	
0.4375	35.0731	0.4375	35.0731	
0.439063	41.3977	0.439063	41.3977	
0.440625	42.1644	0.440625	42.1644	
0.442188	41.3977	0.442188	41.3977	
0.44375	25.107	0.44375	25.107	
0.445312	37.7563	0.445312	37.7563	
0.446875	39.0979	0.446875	39.0979	
0.448438	50.0223	0.448438	50.0223	
0.45	42.931	0.45	42.931	
0.451563	47.7224	0.451563	47.7224	
0.453125	49.639	0.453125	49.639	
0.454688	43.6976	0.454688	43.6976	
0.45625	48.489	0.45625	48.489	
0.457813	39.6728	0.457813	39.6728	
0.459375	60.9467	0.459375	60.9467	
0.460937	61.5217	0.460937	61.5217	
0.4625	41.3977	0.4625	41.3977	
0.464063	46.1892	0.464063	46.1892	
0.465625	49.639	0.465625	49.639	
0.467188	41.2061	0.467188	41.2061	
0.46875	44.0809	0.46875	44.0809	
0.470313	8.24122	0.470313	8.24122	
0.471875	21.0822	0.471875	21.0822	
0.473438	7.85791	0.473438	7.85791	
0.475	-6.89962	0.475	-6.89962	
0.476562	-8.04956	0.476562	-8.04956	
0.478125	-16.4824	0.478125	-16.4824	
0.479688	-25.4903	0.479688	-25.4903	
0.48125	-21.2738	0.48125	-21.2738	
0.482813	-25.2986	0.482813	-25.2986	
0.484375	-36.9897	0.484375	-36.9897	
0.485938	-57.1136	0.485938	-57.1136	
0.4875	-24.9153	0.4875	-24.9153	
0.489063	-17.2491	0.489063	-17.2491	
0.490625	-27.2152	0.490625	-27.2152	
0.492187	-21.6572	0.492187	-21.6572	
0.49375	-27.5985	0.49375	-27.5985	
0.495313	-59.2218	0.495313	-59.2218	
0.496875	-51.5555	0.496875	-51.5555	
0.498438	-51.9388	0.498438	-51.9388	
0.5	-66.3131	0.5	-66.3131	
0.501563	-56.7302	0.501563	-56.7302	
0.503125	-71.8711	0.503125	-71.8711	
0.504688	-57.1136	0.504688	-57.1136	
0.50625	-69.7629	0.50625	-69.7629	
0.507812	-42.356	0.507812	-42.356	
0.509375	-49.2557	0.509375	-49.2557	
0.510938	-32.5816	0.510938	-32.5816	
0.5125	-59.7967	0.5125	-59.7967	
0.514062	-75.1292	0.514062	-75.1292	
0.515625	-64.3965	0.515625	-64.3965	
