Time - Plot 0	Amplitude - Plot 0	Time - Plot 1	table - Plot 1	
0	6.24409	0	6.24409	
0.0015625	-22.0624	0.0015625	-22.0624	
0.003125	-14.3614	0.003125	-14.3614	
0.0046875	-17.6916	0.0046875	-17.6916	
0.00625	-13.5289	0.00625	-13.5289	
0.0078125	-36.632	0.0078125	-36.632	
0.009375	-24.7682	0.009375	-24.7682	
0.0109375	4.579	0.0109375	4.579	
0.0125	9.57427	0.0125	9.57427	
0.0140625	0.416272	0.0140625	0.416272	
0.015625	-27.6821	0.015625	-27.6821	
0.0171875	-28.9309	0.0171875	-28.9309	
0.01875	-31.0123	0.01875	-31.0123	
0.0203125	-11.2394	0.0203125	-11.2394	
0.021875	-12.28	0.021875	-12.28	
0.0234375	-9.99054	0.0234375	-9.99054	
0.025	-25.6008	0.025	-25.6008	
0.0265625	-2.49763	0.0265625	-2.49763	
0.028125	-27.0577	0.028125	-27.0577	
0.0296875	-29.5553	0.0296875	-29.5553	
0.03125	-13.737	0.03125	-13.737	
0.0328125	-23.5194	0.0328125	-23.5194	
0.034375	-19.9811	0.034375	-19.9811	
0.0359375	-32.6774	0.0359375	-32.6774	
0.0375	-6.66036	0.0375	-6.66036	
0.0390625	1.04068	0.0390625	1.04068	
0.040625	14.3614	0.040625	14.3614	
0.0421875	-6.24409	0.0421875	-6.24409	
0.04375	10.4068	0.04375	10.4068	
0.0453125	-13.9451	0.0453125	-13.9451	
0.046875	1.45695	0.046875	1.45695	
0.0484375	-6.24409	0.0484375	-6.24409	
0.05	2.08136	0.05	2.08136	
0.0515625	-0.832545	0.0515625	-0.832545	
0.053125	-4.37086	0.053125	-4.37086	
0.0546875	-5.20341	0.0546875	-5.20341	
0.05625	15.6102	0.05625	15.6102	
0.0578125	-18.7323	0.0578125	-18.7323	
0.059375	-14.9858	0.059375	-14.9858	
0.0609375	2.70577	0.0609375	2.70577	
0.0625	-22.2706	0.0625	-22.2706	
0.0640625	-3.95459	0.0640625	-3.95459	
0.065625	-4.78713	0.065625	-4.78713	
0.0671875	-10.8231	0.0671875	-10.8231	
0.06875	2.08136	0.06875	2.08136	
0.0703125	-6.24409	0.0703125	-6.24409	
0.071875	-7.90918	0.071875	-7.90918	
0.0734375	-8.53359	0.0734375	-8.53359	
0.075	8.32545	0.075	8.32545	
0.0765625	-5.20341	0.0765625	-5.20341	
0.078125	4.99527	0.078125	4.99527	
0.0796875	-8.74172	0.0796875	-8.74172	
0.08125	0.416272	0.08125	0.416272	
0.0828125	-9.15799	0.0828125	-9.15799	
0.084375	-9.15799	0.084375	-9.15799	
0.0859375	-15.1939	0.0859375	-15.1939	
0.0875	8.11731	0.0875	8.11731	
0.0890625	7.07663	0.0890625	7.07663	
0.090625	-1.87323	0.090625	-1.87323	
0.0921875	-7.70104	0.0921875	-7.70104	
0.09375	-1.24882	0.09375	-1.24882	
0.0953125	18.7323	0.0953125	18.7323	
0.096875	11.8638	0.096875	11.8638	
0.0984375	0	0.0984375	0	
0.1	1.24882	0.1	1.24882	
0.101562	14.5695	0.101562	14.5695	
0.103125	-6.66036	0.103125	-6.66036	
0.104688	-13.5289	0.104688	-13.5289	
0.10625	13.737	0.10625	13.737	
0.107813	-18.9404	0.107813	-18.9404	
0.109375	-1.04068	0.109375	-1.04068	
0.110938	14.3614	0.110938	14.3614	
0.1125	28.7228	0.1125	28.7228	
0.114063	72.2233	0.114063	72.2233	
0.115625	61.6083	0.115625	61.6083	
0.117187	36.2157	0.117187	36.2157	
0.11875	54.5317	0.11875	54.5317	
0.120313	55.9886	0.120313	55.9886	
0.121875	56.4049	0.121875	56.4049	
0.123438	67.228	0.123438	67.228	
0.125	67.0199	0.125	67.0199	
0.126562	43.7086	0.126562	43.7086	
0.128125	34.1343	0.128125	34.1343	
0.129688	65.9792	0.129688	65.9792	
0.13125	95.7427	0.13125	95.7427	
0.132812	77.0104	0.132812	77.0104	
0.134375	70.7663	0.134375	70.7663	
0.135938	66.6036	0.135938	66.6036	
0.1375	68.8931	0.1375	68.8931	
0.139063	76.8023	0.139063	76.8023	
0.140625	71.5989	0.140625	71.5989	
0.142187	49.7446	0.142187	49.7446	
0.14375	75.7616	0.14375	75.7616	
0.145313	55.1561	0.145313	55.1561	
0.146875	54.3236	0.146875	54.3236	
0.148437	41.0028	0.148437	41.0028	
0.15	63.4816	0.15	63.4816	
0.151563	58.2781	0.151563	58.2781	
0.153125	52.6585	0.153125	52.6585	
0.154688	52.8666	0.154688	52.8666	
0.15625	47.0388	0.15625	47.0388	
0.157813	47.0388	0.157813	47.0388	
0.159375	63.8978	0.159375	63.8978	
0.160938	51.4096	0.160938	51.4096	
0.1625	28.5147	0.1625	28.5147	
0.164062	39.3377	0.164062	39.3377	
0.165625	12.4882	0.165625	12.4882	
0.167188	45.9981	0.167188	45.9981	
0.16875	12.6963	0.16875	12.6963	
0.170313	19.9811	0.170313	19.9811	
0.171875	27.0577	0.171875	27.0577	
0.173438	25.8089	0.173438	25.8089	
0.175	16.859	0.175	16.859	
0.176563	0.624409	0.176563	0.624409	
0.178125	9.99054	0.178125	9.99054	
0.179687	4.78713	0.179687	4.78713	
0.18125	39.3377	0.18125	39.3377	
0.182813	-26.2252	0.182813	-26.2252	
0.184375	-1.24882	0.184375	-1.24882	
0.185938	-2.49763	0.185938	-2.49763	
0.1875	8.74172	0.1875	8.74172	
0.189063	8.74172	0.189063	8.74172	
0.190625	16.2346	0.190625	16.2346	
0.192188	-14.9858	0.192188	-14.9858	
0.19375	9.7824	0.19375	9.7824	
0.195312	-23.1031	0.195312	-23.1031	
0.196875	-9.57427	0.196875	-9.57427	
0.198438	-12.6963	0.198438	-12.6963	
0.2	-7.90918	0.2	-7.90918	
0.201563	-18.1079	0.201563	-18.1079	
0.203125	-31.6367	0.203125	-31.6367	
0.204688	3.74645	0.204688	3.74645	
0.20625	-23.3113	0.20625	-23.3113	
0.207813	8.74172	0.207813	8.74172	
0.209375	-10.8231	0.209375	-10.8231	
0.210937	-34.5506	0.210937	-34.5506	
0.2125	-22.6868	0.2125	-22.6868	
0.214063	3.12204	0.214063	3.12204	
0.215625	-5.82781	0.215625	-5.82781	
0.217188	-25.8089	0.217188	-25.8089	
0.21875	-15.1939	0.21875	-15.1939	
0.220313	-22.4787	0.220313	-22.4787	
0.221875	-28.5147	0.221875	-28.5147	
0.223438	0	0.223438	0	
0.225	-27.6821	0.225	-27.6821	
0.226562	15.8184	0.226562	15.8184	
0.228125	-5.82781	0.228125	-5.82781	
0.229688	-8.94986	0.229688	-8.94986	
0.23125	-7.28477	0.23125	-7.28477	
0.232813	-32.2611	0.232813	-32.2611	
0.234375	-28.3065	0.234375	-28.3065	
0.235938	-12.0719	0.235938	-12.0719	
0.2375	-32.6774	0.2375	-32.6774	
0.239063	-13.3207	0.239063	-13.3207	
0.240625	4.579	0.240625	4.579	
0.242187	-25.8089	0.242187	-25.8089	
0.24375	-28.3065	0.24375	-28.3065	
0.245313	-2.08136	0.245313	-2.08136	
0.246875	-34.3425	0.246875	-34.3425	
0.248438	-15.4021	0.248438	-15.4021	
0.25	-29.7635	0.25	-29.7635	
0.251563	-30.596	0.251563	-30.596	
0.253125	-12.9044	0.253125	-12.9044	
0.254688	-13.737	0.254688	-13.737	
0.25625	-36.4238	0.25625	-36.4238	
0.257812	-28.0984	0.257812	-28.0984	
0.259375	-36.2157	0.259375	-36.2157	
0.260937	-22.2706	0.260937	-22.2706	
0.2625	-17.2753	0.2625	-17.2753	
0.264063	-3.53832	0.264063	-3.53832	
0.265625	-17.0672	0.265625	-17.0672	
0.267188	-16.859	0.267188	-16.859	
0.26875	-22.0624	0.26875	-22.0624	
0.270313	-8.11731	0.270313	-8.11731	
0.271875	-20.1892	0.271875	-20.1892	
0.273437	-1.04068	0.273437	-1.04068	
0.275	-32.8855	0.275	-32.8855	
0.276562	-48.4957	0.276562	-48.4957	
0.278125	-39.754	0.278125	-39.754	
0.279688	-34.7588	0.279688	-34.7588	
0.28125	-59.3188	0.28125	-59.3188	
0.282813	-45.9981	0.282813	-45.9981	
0.284375	-25.3926	0.284375	-25.3926	
0.285938	-52.2422	0.285938	-52.2422	
0.2875	-23.3113	0.2875	-23.3113	
0.289062	-40.1703	0.289062	-40.1703	
0.290625	-46.8307	0.290625	-46.8307	
0.292187	-17.4834	0.292187	-17.4834	
0.29375	-28.0984	0.29375	-28.0984	
0.295313	-23.7275	0.295313	-23.7275	
0.296875	-57.6537	0.296875	-57.6537	
0.298438	-5.41154	0.298438	-5.41154	
0.3	5.61968	0.3	5.61968	
0.301563	-21.6462	0.301563	-21.6462	
0.303125	-4.16272	0.303125	-4.16272	
0.304687	-24.9763	0.304687	-24.9763	
0.30625	-39.1296	0.30625	-39.1296	
0.307813	-15.8184	0.307813	-15.8184	
0.309375	-25.8089	0.309375	-25.8089	
0.310938	-11.2394	0.310938	-11.2394	
0.3125	-4.37086	0.3125	-4.37086	
0.314063	-20.6055	0.314063	-20.6055	
0.315625	-15.8184	0.315625	-15.8184	
0.317188	-18.5241	0.317188	-18.5241	
0.31875	-11.0312	0.31875	-11.0312	
0.320312	-25.3926	0.320312	-25.3926	
0.321875	-37.8808	0.321875	-37.8808	
0.323438	-14.7777	0.323438	-14.7777	
0.325	-30.8042	0.325	-30.8042	
0.326563	-17.4834	0.326563	-17.4834	
0.328125	-4.579	0.328125	-4.579	
0.329688	-10.8231	0.329688	-10.8231	
0.33125	-27.474	0.33125	-27.474	
0.332813	-30.3879	0.332813	-30.3879	
0.334375	-13.1126	0.334375	-13.1126	
0.335937	-51.8259	0.335937	-51.8259	
0.3375	-23.9357	0.3375	-23.9357	
0.339063	-43.2923	0.339063	-43.2923	
0.340625	-41.6272	0.340625	-41.6272	
0.342188	-48.4957	0.342188	-48.4957	
0.34375	-41.4191	0.34375	-41.4191	
0.345313	-40.5866	0.345313	-40.5866	
0.346875	-49.5364	0.346875	-49.5364	
0.348438	-48.4957	0.348438	-48.4957	
0.35	-44.5412	0.35	-44.5412	
0.351562	-73.6802	0.351562	-73.6802	
0.353125	-48.912	0.353125	-48.912	
0.354688	-49.5364	0.354688	-49.5364	
0.35625	-48.7039	0.35625	-48.7039	
0.357813	-47.2469	0.357813	-47.2469	
0.359375	-61.4002	0.359375	-61.4002	
0.360938	-66.1873	0.360938	-66.1873	
0.3625	-42.4598	0.3625	-42.4598	
0.364063	-39.754	0.364063	-39.754	
0.365625	-60.5676	0.365625	-60.5676	
0.367187	-36.2157	0.367187	-36.2157	
0.36875	-42.2517	0.36875	-42.2517	
0.370313	-32.8855	0.370313	-32.8855	
0.371875	-43.2923	0.371875	-43.2923	
0.373438	-51.8259	0.373438	-51.8259	
0.375	-61.8165	0.375	-61.8165	
0.376563	-45.79	0.376563	-45.79	
0.378125	-28.0984	0.378125	-28.0984	
0.379688	-42.2517	0.379688	-42.2517	
0.38125	-44.5412	0.38125	-44.5412	
0.382812	-33.5099	0.382812	-33.5099	
0.384375	-19.9811	0.384375	-19.9811	
0.385938	-46.8307	0.385938	-46.8307	
0.3875	-57.6537	0.3875	-57.6537	
0.389063	-54.5317	0.389063	-54.5317	
0.390625	-53.2829	0.390625	-53.2829	
0.392188	-57.4456	0.392188	-57.4456	
0.39375	-39.754	0.39375	-39.754	
0.395313	-31.8448	0.395313	-31.8448	
0.396875	-20.6055	0.396875	-20.6055	
0.398437	-17.4834	0.398437	-17.4834	
0.4	-53.6991	0.4	-53.6991	
0.401563	-33.7181	0.401563	-33.7181	
0.403125	-28.5147	0.403125	-28.5147	
0.404688	-41.8354	0.404688	-41.8354	
0.40625	-49.5364	0.40625	-49.5364	
0.407813	-52.4503	0.407813	-52.4503	
0.409375	-36.632	0.409375	-36.632	
0.410938	-33.5099	0.410938	-33.5099	
0.4125	-45.79	0.4125	-45.79	
0.414062	-41.6272	0.414062	-41.6272	
0.415625	-46.4144	0.415625	-46.4144	
0.417188	-22.2706	0.417188	-22.2706	
0.41875	-43.2923	0.41875	-43.2923	
0.420313	-56.6131	0.420313	-56.6131	
0.421875	-20.1892	0.421875	-20.1892	
0.423438	-35.5913	0.423438	-35.5913	
0.425	-36.8401	0.425	-36.8401	
0.426563	-34.3425	0.426563	-34.3425	
0.428125	-38.5052	0.428125	-38.5052	
0.429687	-17.6916	0.429687	-17.6916	
0.43125	-39.9622	0.43125	-39.9622	
0.432813	-22.895	0.432813	-22.895	
0.434375	-21.6462	0.434375	-21.6462	
0.435938	-38.9215	0.435938	-38.9215	
0.4375	-42.0435	0.4375	-42.0435	
0.439063	-60.3595	0.439063	-60.3595	
0.440625	-15.6102	0.440625	-15.6102	
0.442188	-37.6727	0.442188	-37.6727	
0.44375	-37.8808	0.44375	-37.8808	
0.445312	-22.0624	0.445312	-22.0624	
0.446875	-23.1031	0.446875	-23.1031	
0.448438	-30.3879	0.448438	-30.3879	
0.45	-43.7086	0.45	-43.7086	
0.451563	-14.7777	0.451563	-14.7777	
0.453125	-35.7994	0.453125	-35.7994	
0.454688	-14.7777	0.454688	-14.7777	
0.45625	-34.3425	0.45625	-34.3425	
0.457813	-21.2299	0.457813	-21.2299	
0.459375	-34.1343	0.459375	-34.1343	
0.460937	-32.4693	0.460937	-32.4693	
0.4625	-15.4021	0.4625	-15.4021	
0.464063	-23.1031	0.464063	-23.1031	
0.465625	-12.6963	0.465625	-12.6963	
0.467188	-28.9309	0.467188	-28.9309	
0.46875	-18.1079	0.46875	-18.1079	
0.470313	8.74172	0.470313	8.74172	
0.471875	-20.6055	0.471875	-20.6055	
0.473438	-14.7777	0.473438	-14.7777	
0.475	-16.4428	0.475	-16.4428	
0.476562	-22.4787	0.476562	-22.4787	
0.478125	-24.3519	0.478125	-24.3519	
0.479688	-29.7635	0.479688	-29.7635	
0.48125	-43.0842	0.48125	-43.0842	
0.482813	-19.7729	0.482813	-19.7729	
0.484375	8.53359	0.484375	8.53359	
0.485938	-6.24409	0.485938	-6.24409	
0.4875	-18.7323	0.4875	-18.7323	
0.489063	-16.6509	0.489063	-16.6509	
0.490625	-6.45222	0.490625	-6.45222	
0.492187	2.70577	0.492187	2.70577	
0.49375	-32.2611	0.49375	-32.2611	
0.495313	-12.28	0.495313	-12.28	
0.496875	-13.3207	0.496875	-13.3207	
0.498438	-8.74172	0.498438	-8.74172	
0.5	-19.7729	0.5	-19.7729	
0.501563	-21.438	0.501563	-21.438	
0.503125	-21.0218	0.503125	-21.0218	
0.504688	-30.1798	0.504688	-30.1798	
0.50625	-19.1485	0.50625	-19.1485	
0.507812	-19.7729	0.507812	-19.7729	
0.509375	-13.1126	0.509375	-13.1126	
0.510938	-21.8543	0.510938	-21.8543	
0.5125	-14.7777	0.5125	-14.7777	
0.514062	-3.74645	0.514062	-3.74645	
0.515625	-22.4787	0.515625	-22.4787	
0.517188	-40.3784	0.517188	-40.3784	
0.51875	-41.0028	0.51875	-41.0028	
0.520313	-26.2252	0.520313	-26.2252	
0.521875	-32.053	0.521875	-32.053	
0.523437	-38.9215	0.523437	-38.9215	
0.525	-3.95459	0.525	-3.95459	
0.526563	-34.7588	0.526563	-34.7588	
0.528125	-28.9309	0.528125	-28.9309	
0.529687	-30.3879	0.529687	-30.3879	
0.53125	-58.6944	0.53125	-58.6944	
0.532813	-43.5005	0.532813	-43.5005	
0.534375	-41.211	0.534375	-41.211	
0.535938	-38.9215	0.535938	-38.9215	
0.5375	-51.6178	0.5375	-51.6178	
0.539062	-19.3567	0.539062	-19.3567	
0.540625	-37.2564	0.540625	-37.2564	
0.542188	-40.7947	0.542188	-40.7947	
0.54375	-42.8761	0.54375	-42.8761	
0.545312	-48.912	0.545312	-48.912	
0.546875	-34.9669	0.546875	-34.9669	
0.548438	-54.5317	0.548438	-54.5317	
0.55	-42.2517	0.55	-42.2517	
0.551563	-27.474	0.551563	-27.474	
0.553125	-41.6272	0.553125	-41.6272	
0.554687	-42.8761	0.554687	-42.8761	
0.55625	-23.5194	0.55625	-23.5194	
0.557813	-25.3926	0.557813	-25.3926	
0.559375	-47.2469	0.559375	-47.2469	
0.560937	-32.4693	0.560937	-32.4693	
0.5625	-37.4645	0.5625	-37.4645	
0.564063	-27.2658	0.564063	-27.2658	
0.565625	-50.5771	0.565625	-50.5771	
0.567188	-46.8307	0.567188	-46.8307	
0.56875	-17.8997	0.56875	-17.8997	
0.570312	-36.4238	0.570312	-36.4238	
0.571875	-50.369	0.571875	-50.369	
0.573438	-35.3832	0.573438	-35.3832	
0.575	-2.91391	0.575	-2.91391	
0.576562	-33.0937	0.576562	-33.0937	
0.578125	-43.0842	0.578125	-43.0842	
0.579688	-18.9404	0.579688	-18.9404	
0.58125	-22.4787	0.58125	-22.4787	
0.582813	-28.5147	0.582813	-28.5147	
0.584375	-47.8713	0.584375	-47.8713	
0.585937	-48.0795	0.585937	-48.0795	
0.5875	-57.0293	0.5875	-57.0293	
0.589063	-31.4286	0.589063	-31.4286	
0.590625	-36.632	0.590625	-36.632	
0.592187	-21.2299	0.592187	-21.2299	
0.59375	-22.6868	0.59375	-22.6868	
0.595313	-36.632	0.595313	-36.632	
0.596875	-46.6225	0.596875	-46.6225	
0.598438	-48.7039	0.598438	-48.7039	
0.6	-43.0842	0.6	-43.0842	
0.601562	-25.8089	0.601562	-25.8089	
0.603125	-25.1845	0.603125	-25.1845	
0.604688	-51.2015	0.604688	-51.2015	
0.60625	-38.7133	0.60625	-38.7133	
0.607813	-23.3113	0.607813	-23.3113	
0.609375	3.53832	0.609375	3.53832	
0.610938	41.0028	0.610938	41.0028	
0.6125	61.6083	0.6125	61.6083	
0.614063	89.4986	0.614063	89.4986	
0.615625	38.5052	0.615625	38.5052	
0.617187	41.211	0.617187	41.211	
0.61875	48.2876	0.61875	48.2876	
0.620313	38.5052	0.620313	38.5052	
0.621875	38.2971	0.621875	38.2971	
0.623438	29.3472	0.623438	29.3472	
0.625	20.3974	0.625	20.3974	
0.626563	24.3519	0.626563	24.3519	
0.628125	29.1391	0.628125	29.1391	
0.629688	4.16272	0.629688	4.16272	
0.63125	4.579	0.63125	4.579	
0.632812	1.24882	0.632812	1.24882	
0.634375	-3.53832	0.634375	-3.53832	
0.635938	-14.9858	0.635938	-14.9858	
0.6375	12.28	0.6375	12.28	
0.639063	-8.11731	0.639063	-8.11731	
0.640625	4.579	0.640625	4.579	
0.642188	-11.8638	0.642188	-11.8638	
0.64375	17.6916	0.64375	17.6916	
0.645313	-24.9763	0.645313	-24.9763	
0.646875	-30.1798	0.646875	-30.1798	
0.648437	-11.0312	0.648437	-11.0312	
0.65	0.832545	0.65	0.832545	
0.651563	-3.12204	0.651563	-3.12204	
0.653125	-14.9858	0.653125	-14.9858	
0.654688	-10.6149	0.654688	-10.6149	
0.65625	-0.624409	0.65625	-0.624409	
0.657813	1.66509	0.657813	1.66509	
0.659375	-0.832545	0.659375	-0.832545	
0.660938	5.20341	0.660938	5.20341	
0.6625	18.9404	0.6625	18.9404	
0.664062	17.0672	0.664062	17.0672	
0.665625	-29.5553	0.665625	-29.5553	
0.667188	11.8638	0.667188	11.8638	
0.66875	9.57427	0.66875	9.57427	
0.670313	-16.859	0.670313	-16.859	
0.671875	10.6149	0.671875	10.6149	
0.673438	-8.53359	0.673438	-8.53359	
0.675	-9.36613	0.675	-9.36613	
0.676563	-22.6868	0.676563	-22.6868	
0.678125	-0.208136	0.678125	-0.208136	
0.679687	1.24882	0.679687	1.24882	
0.68125	-4.78713	0.68125	-4.78713	
0.682813	-9.57427	0.682813	-9.57427	
0.684375	0.832545	0.684375	0.832545	
0.685938	3.74645	0.685938	3.74645	
0.6875	-12.9044	0.6875	-12.9044	
0.689063	-22.2706	0.689063	-22.2706	
0.690625	-7.4929	0.690625	-7.4929	
0.692188	6.66036	0.692188	6.66036	
0.69375	-19.9811	0.69375	-19.9811	
0.695312	-6.8685	0.695312	-6.8685	
0.696875	6.24409	0.696875	6.24409	
0.698438	-2.91391	0.698438	-2.91391	
0.7	18.7323	0.7	18.7323	
0.701563	-13.1126	0.701563	-13.1126	
0.703125	17.8997	0.703125	17.8997	
0.704688	-18.316	0.704688	-18.316	
0.70625	-48.912	0.70625	-48.912	
0.707813	7.90918	0.707813	7.90918	
0.709375	-20.8136	0.709375	-20.8136	
0.710937	5.20341	0.710937	5.20341	
0.7125	-1.66509	0.7125	-1.66509	
0.714063	-20.1892	0.714063	-20.1892	
0.715625	-23.1031	0.715625	-23.1031	
0.717188	-12.0719	0.717188	-12.0719	
0.71875	11.2394	0.71875	11.2394	
0.720313	-8.32545	0.720313	-8.32545	
0.721875	22.0624	0.721875	22.0624	
0.723438	8.32545	0.723438	8.32545	
0.725	-9.57427	0.725	-9.57427	
0.726562	4.16272	0.726562	4.16272	
0.728125	22.6868	0.728125	22.6868	
0.729688	7.07663	0.729688	7.07663	
0.73125	-27.6821	0.73125	-27.6821	
0.732813	-6.45222	0.732813	-6.45222	
0.734375	2.70577	0.734375	2.70577	
0.735938	16.6509	0.735938	16.6509	
0.7375	11.0312	0.7375	11.0312	
0.739063	24.3519	0.739063	24.3519	
0.740625	-1.66509	0.740625	-1.66509	
0.742187	3.95459	0.742187	3.95459	
0.74375	-2.91391	0.74375	-2.91391	
0.745313	-15.6102	0.745313	-15.6102	
0.746875	-8.53359	0.746875	-8.53359	
0.748438	12.0719	0.748438	12.0719	
0.75	7.07663	0.75	7.07663	
0.751563	1.87323	0.751563	1.87323	
0.753125	1.04068	0.753125	1.04068	
0.754688	-3.53832	0.754688	-3.53832	
0.75625	-12.4882	0.75625	-12.4882	
0.757812	0.624409	0.757812	0.624409	
0.759375	-34.1343	0.759375	-34.1343	
0.760938	-3.12204	0.760938	-3.12204	
0.7625	-6.66036	0.7625	-6.66036	
0.764063	-7.4929	0.764063	-7.4929	
0.765625	15.6102	0.765625	15.6102	
0.767188	-6.24409	0.767188	-6.24409	
0.76875	-0.208136	0.76875	-0.208136	
0.770313	-3.74645	0.770313	-3.74645	
0.771875	10.4068	0.771875	10.4068	
0.773437	-7.90918	0.773437	-7.90918	
0.775	-21.0218	0.775	-21.0218	
0.776563	-1.04068	0.776563	-1.04068	
0.778125	-6.66036	0.778125	-6.66036	
0.779688	-3.95459	0.779688	-3.95459	
0.78125	-7.07663	0.78125	-7.07663	
0.782813	18.1079	0.782813	18.1079	
0.784375	17.4834	0.784375	17.4834	
0.785938	12.6963	0.785938	12.6963	
0.7875	-12.6963	0.7875	-12.6963	
0.789062	9.15799	0.789062	9.15799	
