Time - TTL  0	TTL signal - TTL  0	Time - TTL  1	TTL signal - TTL  1	Time - Plot 2	SUM signal - Plot 2	
0.29375	10	0.29375	-0.0170904	0.29375	0.39552	
0.295313	10	0.295313	-0.037843	0.295313	0.399182	
0.296875	10	0.296875	-0.0137333	0.296875	0.392468	
0.298438	10	0.298438	-0.00976592	0.298438	0.393384	
0.3	10	0.3	-0.0152593	0.3	0.394299	
0.301563	10	0.301563	-0.0177007	0.301563	0.397046	
0.303125	10	0.303125	-0.00885037	0.303125	0.393384	
0.304687	10	0.304687	-0.0140385	0.304687	0.39613	
0.30625	10	0.30625	-0.0201422	0.30625	0.39491	
0.307813	10	0.307813	-0.00885037	0.307813	0.397046	
0.309375	10	0.309375	-0.013123	0.309375	0.396741	
0.310938	10	0.310938	-0.0152593	0.310938	0.39491	
0.3125	10	0.3125	-0.00396741	0.3125	0.391858	
0.314063	10	0.314063	-0.00793481	0.314063	0.393689	
0.315625	10	0.315625	-0.0134281	0.315625	0.396435	
0.317188	10	0.317188	-0.0488296	0.317188	0.402539	
0.31875	10	0.31875	-0.0170904	0.31875	0.392468	
0.320312	10	0.320312	-0.0146489	0.320312	0.392773	
0.321875	10	0.321875	-0.0222785	0.321875	0.398267	
0.323438	10	0.323438	-0.00671407	0.323438	0.394604	
0.325	10	0.325	-0.00335704	0.325	0.393384	
0.326563	10	0.326563	-0.0173956	0.326563	0.394604	
0.328125	10	0.328125	-0.00762963	0.328125	0.39613	
0.329688	10	0.329688	0.0149541	0.329688	0.399487	
0.33125	10	0.33125	-0.00885037	0.33125	0.396741	
0.332813	10	0.332813	-0.0061037	0.332813	0.39552	
0.334375	10	0.334375	-0.0109867	0.334375	0.395825	
0.335937	10	0.335937	-0.00549333	0.335937	0.397656	
0.3375	10	0.3375	-0.0106815	0.3375	0.39491	
0.339063	10	0.339063	-0.0234993	0.339063	0.393078	
0.340625	10	0.340625	-0.0241096	0.340625	0.39552	
0.342188	10	0.342188	-0.00885037	0.342188	0.393689	
0.34375	10	0.34375	-0.0109867	0.34375	0.395215	
0.345313	10	0.345313	-0.0149541	0.345313	0.39491	
0.346875	10	0.346875	-0.0128178	0.346875	0.390027	
0.348438	10	0.348438	-0.0161748	0.348438	0.394299	
0.35	10	0.35	-0.00824	0.35	0.396741	
0.351562	10	0.351562	-0.0100711	0.351562	0.39491	
0.353125	10	0.353125	-0.00488296	0.353125	0.397656	
0.354688	10	0.354688	-0.00274667	0.354688	0.39552	
0.35625	10	0.35625	-0.00976592	0.35625	0.396435	
0.357813	10	0.357813	-0.0228889	0.357813	0.390942	
0.359375	10	0.359375	-0.00824	0.359375	0.393384	
0.360938	10	0.360938	-0.021363	0.360938	0.396741	
0.3625	10	0.3625	-0.0186163	0.3625	0.39552	
0.364063	10	0.364063	-0.0219733	0.364063	0.393689	
0.365625	10	0.365625	-0.0122074	0.365625	0.391858	
0.367187	10	0.367187	-0.0201422	0.367187	0.390942	
0.36875	10	0.36875	-0.0167852	0.36875	0.398877	
0.370313	10	0.370313	-0.0134281	0.370313	0.39491	
0.371875	10	0.371875	0.0061037	0.371875	0.400403	
0.373438	10	0.373438	0.00488296	0.373438	0.398267	
0.375	10	0.375	-0.0183111	0.375	0.39613	
0.376563	10	0.376563	-0.00885037	0.376563	0.394299	
0.378125	10	0.378125	-0.0173956	0.378125	0.393384	
0.379688	10	0.379688	-0.0442518	0.379688	0.388501	
0.38125	10	0.38125	-0.019837	0.38125	0.392468	
0.382812	10	0.382812	-0.0231941	0.382812	0.396741	
0.384375	10	0.384375	-0.00671407	0.384375	0.395825	
0.385938	10	0.385938	-0.00854518	0.385938	0.397656	
0.3875	10	0.3875	-0.00732444	0.3875	0.394299	
0.389063	10	0.389063	-0.0143437	0.389063	0.397961	
0.390625	10	0.390625	-0.00976592	0.390625	0.398572	
0.392188	10	0.392188	0.000305185	0.392188	0.393994	
0.39375	10	0.39375	-0.00915555	0.39375	0.392468	
0.395313	10	0.395313	-0.0103763	0.395313	0.394604	
0.396875	10	0.396875	-0.0103763	0.396875	0.395825	
0.398437	10	0.398437	-0.0228889	0.398437	0.397046	
0.4	10	0.4	-0.0253304	0.4	0.395825	
0.401563	10	0.401563	-0.0195318	0.401563	0.393689	
0.403125	10	0.403125	-0.0137333	0.403125	0.395215	
0.404688	10	0.404688	-0.0207526	0.404688	0.392468	
0.40625	10	0.40625	-0.0222785	0.40625	0.392468	
0.407813	10	0.407813	0.00335704	0.407813	0.39491	
0.409375	10	0.409375	-0.00335704	0.409375	0.390942	
0.410938	10	0.410938	-0.00793481	0.410938	0.395215	
0.4125	10	0.4125	-0.0103763	0.4125	0.392773	
0.414062	10	0.414062	-0.0241096	0.414062	0.396741	
0.415625	10	0.415625	-0.00824	0.415625	0.393994	
0.417188	10	0.417188	-0.0234993	0.417188	0.393994	
0.41875	10	0.41875	-0.0192267	0.41875	0.392773	
0.420313	10	0.420313	-0.00671407	0.420313	0.395215	
0.421875	10	0.421875	-0.0308237	0.421875	0.39491	
0.423438	10	0.423438	-0.0189215	0.423438	0.394604	
0.425	10	0.425	-0.0122074	0.425	0.392468	
0.426563	10	0.426563	-0.0186163	0.426563	0.39491	
0.428125	10	0.428125	-0.0219733	0.428125	0.393078	
0.429687	10	0.429687	-0.00549333	0.429687	0.393384	
0.43125	10	0.43125	-0.013123	0.43125	0.39552	
0.432813	10	0.432813	-0.0152593	0.432813	0.391858	
0.434375	10	0.434375	-0.00366222	0.434375	0.396741	
0.435938	10	0.435938	-0.00244148	0.435938	0.395215	
0.4375	10	0.4375	0.00976592	0.4375	0.392468	
0.439063	10	0.439063	-0.00854518	0.439063	0.397351	
0.440625	10	0.440625	-0.0161748	0.440625	0.391552	
0.442188	10	0.442188	-0.019837	0.442188	0.399182	
0.44375	10	0.44375	-0.0177007	0.44375	0.390942	
0.445312	10	0.445312	-0.0106815	0.445312	0.391247	
0.446875	10	0.446875	-0.0231941	0.446875	0.397046	
0.448438	10	0.448438	-0.00885037	0.448438	0.39613	
0.45	10	0.45	-0.00335704	0.45	0.391552	
0.451563	10	0.451563	-0.00244148	0.451563	0.394299	
0.453125	10	0.453125	-0.00061037	0.453125	0.396435	
0.454688	10	0.454688	-0.00824	0.454688	0.394299	
0.45625	10	0.45625	-0.00335704	0.45625	0.391552	
0.457813	10	0.457813	-0.0189215	0.457813	0.392773	
0.459375	10	0.459375	-0.00549333	0.459375	0.39491	
0.460937	10	0.460937	-0.0167852	0.460937	0.39491	
0.4625	10	0.4625	-0.0155644	0.4625	0.395825	
0.464063	10	0.464063	-0.0112918	0.464063	0.395215	
0.465625	10	0.465625	-0.021363	0.465625	0.392773	
0.467188	10	0.467188	-0.00274667	0.467188	0.392163	
0.46875	10	0.46875	-0.0109867	0.46875	0.39552	
0.470313	10	0.470313	-0.0161748	0.470313	0.392773	
0.471875	10	0.471875	-0.0103763	0.471875	0.393994	
0.473438	10	0.473438	-0.0134281	0.473438	0.396741	
0.475	10	0.475	-0.00549333	0.475	0.39491	
0.476562	10	0.476562	-0.0256355	0.476562	0.390942	
0.478125	10	0.478125	-0.00854518	0.478125	0.391247	
0.479688	10	0.479688	-0.0149541	0.479688	0.394604	
0.48125	10	0.48125	-0.0204474	0.48125	0.395215	
0.482813	10	0.482813	-0.0274667	0.482813	0.392773	
0.484375	10	0.484375	-0.013123	0.484375	0.394299	
0.485938	10	0.485938	-0.0204474	0.485938	0.396741	
0.4875	10	0.4875	-0.00854518	0.4875	0.390942	
0.489063	10	0.489063	-0.00671407	0.489063	0.39613	
0.490625	10	0.490625	-0.00335704	0.490625	0.396435	
0.492187	10	0.492187	-0.00671407	0.492187	0.39552	
0.49375	10	0.49375	-0.00793481	0.49375	0.395825	
0.495313	10	0.495313	-0.00518815	0.495313	0.393994	
0.496875	10	0.496875	0.00274667	0.496875	0.401318	
0.498438	10	0.498438	-0.00762963	0.498438	0.393078	
0.5	10	0.5	-0.0170904	0.5	0.390332	
0.501563	10	0.501563	-0.0228889	0.501563	0.390942	
0.503125	10	0.503125	-0.013123	0.503125	0.399487	
0.504688	10	0.504688	-0.0021363	0.504688	0.392468	
0.50625	10	0.50625	-0.0149541	0.50625	0.392468	
0.507812	10	0.507812	0.000915555	0.507812	0.395825	
0.509375	10	0.509375	-0.00274667	0.509375	0.39491	
0.510938	10	0.510938	-0.0112918	0.510938	0.398877	
0.5125	10	0.5125	-0.00640889	0.5125	0.393689	
0.514062	10	0.514062	-0.00976592	0.514062	0.397961	
0.515625	10	0.515625	-0.0103763	0.515625	0.396741	
0.517188	10	0.517188	-0.011597	0.517188	0.39552	
0.51875	10	0.51875	-0.0061037	0.51875	0.390332	
0.520313	10	0.520313	-0.01648	0.520313	0.395825	
0.521875	10	0.521875	-0.0238044	0.521875	0.398877	
0.523437	10	0.523437	-0.00335704	0.523437	0.39613	
0.525	10	0.525	-0.00793481	0.525	0.392773	
0.526563	10	0.526563	-0.0167852	0.526563	0.39613	
0.528125	10	0.528125	-0.0100711	0.528125	0.393994	
0.529687	10	0.529687	-0.0119022	0.529687	0.39491	
0.53125	10	0.53125	-0.00488296	0.53125	0.394604	
0.532813	10	0.532813	-0.011597	0.532813	0.396435	
0.534375	10	0.534375	-0.00885037	0.534375	0.397351	
0.535938	10	0.535938	-0.011597	0.535938	0.397961	
0.5375	10	0.5375	-0.0161748	0.5375	0.390027	
0.539062	10	0.539062	-0.0210578	0.539062	0.39613	
0.540625	10	0.540625	-0.0219733	0.540625	0.39491	
0.542188	10	0.542188	-0.00488296	0.542188	0.39613	
0.54375	10	0.54375	-0.0149541	0.54375	0.391552	
0.545312	10	0.545312	-0.00793481	0.545312	0.394604	
0.546875	10	0.546875	-0.0228889	0.546875	0.39613	
0.548438	10	0.548438	-0.00824	0.548438	0.392773	
0.55	10	0.55	-0.00335704	0.55	0.390637	
0.551563	10	0.551563	-0.0109867	0.551563	0.394299	
0.553125	10	0.553125	-0.0122074	0.553125	0.392468	
0.554687	10	0.554687	-0.00701926	0.554687	0.395825	
0.55625	10	0.55625	-0.0140385	0.55625	0.392468	
0.557813	10	0.557813	-0.0186163	0.557813	0.393078	
0.559375	10	0.559375	-0.0195318	0.559375	0.393384	
0.560937	10	0.560937	-0.0210578	0.560937	0.390637	
0.5625	10	0.5625	-0.01648	0.5625	0.395215	
0.564063	10	0.564063	0.0170904	0.564063	0.393994	
0.565625	10	0.565625	-0.0125126	0.565625	0.39491	
0.567188	10	0.567188	-0.0119022	0.567188	0.393689	
0.56875	10	0.56875	-0.00366222	0.56875	0.395215	
0.570312	10	0.570312	-0.00640889	0.570312	0.393078	
0.571875	10	0.571875	-0.00549333	0.571875	0.394299	
0.573438	10	0.573438	-0.0021363	0.573438	0.392468	
0.575	10	0.575	-0.0299081	0.575	0.392468	
0.576562	10	0.576562	-0.0167852	0.576562	0.393689	
0.578125	10	0.578125	-0.0021363	0.578125	0.393078	
0.579688	10	0.579688	-0.0207526	0.579688	0.391858	
0.58125	10	0.58125	-0.0195318	0.58125	0.392773	
0.582813	10	0.582813	-0.021363	0.582813	0.39613	
0.584375	10	0.584375	-0.0195318	0.584375	0.391858	
0.585937	10	0.585937	-0.0125126	0.585937	0.391858	
0.5875	10	0.5875	-0.0234993	0.5875	0.396435	
0.589063	10	0.589063	-0.0112918	0.589063	0.392773	
0.590625	10	0.590625	-0.00579852	0.590625	0.396435	
0.592187	10	0.592187	-0.00885037	0.592187	0.394604	
0.59375	10	0.59375	-0.00640889	0.59375	0.394604	
0.595313	10	0.595313	-0.00366222	0.595313	0.389721	
0.596875	10	0.596875	-0.0134281	0.596875	0.39491	
0.598438	10	0.598438	-0.0241096	0.598438	0.39552	
0.6	10	0.6	-0.0128178	0.6	0.392163	
0.601562	10	0.601562	-0.0231941	0.601562	0.394299	
0.603125	10	0.603125	-0.0155644	0.603125	0.39491	
0.604688	10	0.604688	-0.0189215	0.604688	0.390637	
0.60625	10	0.60625	-0.00305185	0.60625	0.393384	
0.607813	10	0.607813	-0.00518815	0.607813	0.393994	
0.609375	10	0.609375	-0.00824	0.609375	0.393384	
0.610938	10	0.610938	-0.00946074	0.610938	0.393078	
0.6125	10	0.6125	-0.0195318	0.6125	0.399487	
0.614063	10	0.614063	-0.00854518	0.614063	0.395215	
0.615625	10	0.615625	-0.0106815	0.615625	0.390332	
0.617187	10	0.617187	-0.0152593	0.617187	0.395215	
0.61875	10	0.61875	-0.0134281	0.61875	0.393078	
0.620313	10	0.620313	-0.0152593	0.620313	0.391247	
0.621875	10	0.621875	-0.0112918	0.621875	0.394604	
0.623438	10	0.623438	-0.0173956	0.623438	0.393384	
0.625	10	0.625	-0.011597	0.625	0.391552	
0.626563	10	0.626563	-0.00122074	0.626563	0.392163	
0.628125	10	0.628125	-0.0100711	0.628125	0.39552	
0.629688	10	0.629688	-0.00396741	0.629688	0.394299	
0.63125	10	0.63125	-0.00824	0.63125	0.390027	
0.632812	10	0.632812	-0.00824	0.632812	0.393078	
0.634375	10	0.634375	-0.0180059	0.634375	0.395215	
0.635938	10	0.635938	-0.0125126	0.635938	0.393689	
0.6375	10	0.6375	-0.0137333	0.6375	0.390942	
0.639063	10	0.639063	-0.019837	0.639063	0.393689	
0.640625	10	0.640625	-0.00976592	0.640625	0.397351	
0.642188	10	0.642188	-0.0177007	0.642188	0.396435	
0.64375	10	0.64375	-0.0219733	0.64375	0.393384	
0.645313	10	0.645313	-0.0161748	0.645313	0.391858	
0.646875	10	0.646875	0.000305185	0.646875	0.393689	
0.648437	10	0.648437	-0.0177007	0.648437	0.395215	
0.65	10	0.65	-0.0119022	0.65	0.396435	
0.651563	10	0.651563	-0.00488296	0.651563	0.391247	
0.653125	10	0.653125	-0.0103763	0.653125	0.39552	
0.654688	10	0.654688	-0.0125126	0.654688	0.396435	
0.65625	10	0.65625	-0.0476089	0.65625	0.391552	
0.657813	10	0.657813	-0.0189215	0.657813	0.391552	
0.659375	10	0.659375	-0.00793481	0.659375	0.392773	
0.660938	10	0.660938	-0.0140385	0.660938	0.396741	
0.6625	10	0.6625	-0.0207526	0.6625	0.394299	
0.664062	10	0.664062	-0.00640889	0.664062	0.391552	
0.665625	10	0.665625	-0.0177007	0.665625	0.39552	
0.667188	10	0.667188	-0.0161748	0.667188	0.39552	
0.66875	10	0.66875	0.00152593	0.66875	0.393689	
0.670313	10	0.670313	-0.0119022	0.670313	0.393994	
0.671875	10	0.671875	-0.00793481	0.671875	0.395825	
0.673438	10	0.673438	-0.00854518	0.673438	0.395215	
0.675	10	0.675	-0.0112918	0.675	0.392773	
0.676563	10	0.676563	-0.0149541	0.676563	0.39613	
0.678125	10	0.678125	-0.0137333	0.678125	0.394299	
0.679687	10	0.679687	-0.0112918	0.679687	0.395825	
0.68125	10	0.68125	-0.0201422	0.68125	0.394299	
0.682813	10	0.682813	-0.0207526	0.682813	0.394299	
0.684375	10	0.684375	-0.0161748	0.684375	0.391552	
0.685938	10	0.685938	-0.0137333	0.685938	0.39491	
0.6875	10	0.6875	-0.00305185	0.6875	0.393078	
0.689063	10	0.689063	-0.0106815	0.689063	0.392773	
0.690625	10	0.690625	-0.00915555	0.690625	0.396435	
0.692188	10	0.692188	-0.00915555	0.692188	0.395215	
0.69375	10	0.69375	-0.00793481	0.69375	0.393689	
0.695312	10	0.695312	-0.0109867	0.695312	0.394299	
0.696875	10	0.696875	-0.0393689	0.696875	0.392468	
0.698438	10	0.698438	-0.0119022	0.698438	0.394604	
0.7	10	0.7	-0.0149541	0.7	0.393689	
0.701563	10	0.701563	-0.0170904	0.701563	0.391552	
0.703125	10	0.703125	-0.0192267	0.703125	0.395825	
0.704688	10	0.704688	-0.00915555	0.704688	0.39491	
0.70625	10	0.70625	-0.0152593	0.70625	0.392773	
0.707813	10	0.707813	-0.0103763	0.707813	0.39552	
0.709375	10	0.709375	-0.0100711	0.709375	0.39552	
0.710937	10	0.710937	-0.0122074	0.710937	0.39613	
0.7125	10	0.7125	-0.00762963	0.7125	0.39552	
0.714063	10	0.714063	-0.00549333	0.714063	0.398267	
0.715625	10	0.715625	-0.0109867	0.715625	0.392773	
0.717188	10	0.717188	-0.0155644	0.717188	0.396741	
0.71875	10	0.71875	-0.0195318	0.71875	0.393994	
0.720313	10	0.720313	-0.0167852	0.720313	0.392773	
0.721875	10	0.721875	4.96658	0.721875	0.38667	
0.723438	10	0.723438	4.98733	0.723438	0.392468	
0.725	10	0.725	4.99161	0.725	0.391247	
0.726562	10	0.726562	4.99191	0.726562	0.393994	
0.728125	10	0.728125	4.98917	0.728125	0.393689	
0.729688	10	0.729688	4.99161	0.729688	0.392163	
0.73125	10	0.73125	4.99466	0.73125	0.390942	
0.732813	10	0.732813	4.99466	0.732813	0.392468	
0.734375	10	0.734375	4.99374	0.734375	0.396741	
