Time - TTL  0	TTL signal - TTL  0	Time - TTL  1	TTL signal - TTL  1	Time - Plot 2	SUM signal - Plot 2	
0.15625	10	0.15625	0.143742	0.15625	0.154118	
0.157813	10	0.157813	0.144047	0.157813	0.152287	
0.159375	10	0.159375	0.146489	0.159375	0.149846	
0.160938	10	0.160938	0.134892	0.160938	0.15656	
0.1625	10	0.1625	0.145573	0.1625	0.152287	
0.164062	10	0.164062	0.146489	0.164062	0.150761	
0.165625	10	0.165625	0.146794	0.165625	0.151372	
0.167188	10	0.167188	0.14771	0.167188	0.152593	
0.16875	10	0.16875	0.145573	0.16875	0.153813	
0.170313	10	0.170313	0.14771	0.170313	0.150456	
0.171875	10	0.171875	0.148625	0.171875	0.150456	
0.173438	10	0.173438	0.14893	0.173438	0.150456	
0.175	10	0.175	0.144353	0.175	0.151067	
0.176563	10	0.176563	0.144353	0.176563	0.154424	
0.178125	10	0.178125	0.147099	0.178125	0.151677	
0.179687	10	0.179687	0.144963	0.179687	0.151982	
0.18125	10	0.18125	0.146489	0.18125	0.154729	
0.182813	10	0.182813	0.145878	0.182813	0.153508	
0.184375	10	0.184375	0.143437	0.184375	0.151677	
0.185938	10	0.185938	0.151372	0.185938	0.150761	
0.1875	10	0.1875	0.147099	0.1875	0.151982	
0.189063	10	0.189063	0.146184	0.189063	0.149846	
0.190625	10	0.190625	0.147404	0.190625	0.152593	
0.192188	10	0.192188	0.144658	0.192188	0.151677	
0.19375	10	0.19375	0.148015	0.19375	0.151372	
0.195312	10	0.195312	0.144353	0.195312	0.150151	
0.196875	10	0.196875	0.139164	0.196875	0.160833	
0.198438	10	0.198438	0.142521	0.198438	0.154424	
0.2	10	0.2	0.149846	0.2	0.151982	
0.201563	10	0.201563	0.145268	0.201563	0.154424	
0.203125	10	0.203125	0.138554	0.203125	0.154118	
0.204688	10	0.204688	0.142521	0.204688	0.153813	
0.20625	10	0.20625	0.149846	0.20625	0.151982	
0.207813	10	0.207813	0.141911	0.207813	0.154118	
0.209375	10	0.209375	0.120548	0.209375	0.156865	
0.210937	10	0.210937	0.146184	0.210937	0.151372	
0.2125	10	0.2125	0.148625	0.2125	0.150456	
0.214063	10	0.214063	0.151067	0.214063	0.151982	
0.215625	10	0.215625	0.140385	0.215625	0.153203	
0.217188	10	0.217188	0.142827	0.217188	0.150456	
0.21875	10	0.21875	0.148015	0.21875	0.150761	
0.220313	10	0.220313	0.142827	0.220313	0.152898	
0.221875	10	0.221875	0.144353	0.221875	0.152593	
0.223438	10	0.223438	0.146184	0.223438	0.153508	
0.225	10	0.225	0.145268	0.225	0.150151	
0.226562	10	0.226562	0.147404	0.226562	0.149846	
0.228125	10	0.228125	0.142827	0.228125	0.154424	
0.229688	10	0.229688	0.149236	0.229688	0.150761	
0.23125	10	0.23125	0.145573	0.23125	0.151372	
0.232813	10	0.232813	0.142216	0.232813	0.153203	
0.234375	10	0.234375	0.147404	0.234375	0.151677	
0.235938	10	0.235938	0.14008	0.235938	0.155339	
0.2375	10	0.2375	0.144658	0.2375	0.151982	
0.239063	10	0.239063	0.14832	0.239063	0.153203	
0.240625	10	0.240625	0.159307	0.240625	0.151067	
0.242187	10	0.242187	0.146489	0.242187	0.153508	
0.24375	10	0.24375	0.147099	0.24375	0.152593	
0.245313	10	0.245313	0.142216	0.245313	0.153203	
0.246875	10	0.246875	0.142521	0.246875	0.152287	
0.248438	10	0.248438	0.14069	0.248438	0.153203	
0.25	10	0.25	0.140996	0.25	0.151677	
0.251563	10	0.251563	0.146794	0.251563	0.152287	
0.253125	10	0.253125	0.154118	0.253125	0.148015	
0.254688	10	0.254688	0.141911	0.254688	0.151982	
0.25625	10	0.25625	0.142521	0.25625	0.153508	
0.257812	10	0.257812	0.146489	0.257812	0.151372	
0.259375	10	0.259375	0.145573	0.259375	0.151677	
0.260937	10	0.260937	0.142827	0.260937	0.153813	
0.2625	10	0.2625	0.142216	0.2625	0.153203	
0.264063	10	0.264063	0.14069	0.264063	0.153508	
0.265625	10	0.265625	0.142827	0.265625	0.152593	
0.267188	10	0.267188	0.148625	0.267188	0.153508	
0.26875	10	0.26875	0.144963	0.26875	0.154424	
0.270313	10	0.270313	0.150151	0.270313	0.149541	
0.271875	10	0.271875	0.150761	0.271875	0.152287	
0.273437	10	0.273437	0.126041	0.273437	0.154729	
0.275	10	0.275	0.14771	0.275	0.151982	
0.276562	10	0.276562	0.144963	0.276562	0.154729	
0.278125	10	0.278125	0.144353	0.278125	0.154729	
0.279688	10	0.279688	0.147099	0.279688	0.152898	
0.28125	10	0.28125	0.146184	0.28125	0.153203	
0.282813	10	0.282813	0.14771	0.282813	0.153508	
0.284375	10	0.284375	0.143437	0.284375	0.154424	
0.285938	10	0.285938	0.145268	0.285938	0.151677	
0.2875	10	0.2875	0.143437	0.2875	0.152898	
0.289062	10	0.289062	0.144963	0.289062	0.151372	
0.290625	10	0.290625	0.150761	0.290625	0.151067	
0.292187	10	0.292187	0.153203	0.292187	0.151677	
0.29375	10	0.29375	0.146184	0.29375	0.151372	
0.295313	10	0.295313	0.146489	0.295313	0.151677	
0.296875	10	0.296875	0.143742	0.296875	0.152898	
0.298438	10	0.298438	0.143132	0.298438	0.151982	
0.3	10	0.3	0.143132	0.3	0.154424	
0.301563	10	0.301563	0.140996	0.301563	0.155034	
0.303125	10	0.303125	0.142827	0.303125	0.155034	
0.304687	10	0.304687	0.144047	0.304687	0.154118	
0.30625	10	0.30625	0.144353	0.30625	0.14893	
0.307813	10	0.307813	0.143132	0.307813	0.152898	
0.309375	10	0.309375	0.154424	0.309375	0.152593	
0.310938	10	0.310938	0.147099	0.310938	0.149846	
0.3125	10	0.3125	0.144047	0.3125	0.151982	
0.314063	10	0.314063	0.141911	0.314063	0.153203	
0.315625	10	0.315625	0.144658	0.315625	0.154118	
0.317188	10	0.317188	0.148625	0.317188	0.150761	
0.31875	10	0.31875	0.142216	0.31875	0.152287	
0.320312	10	0.320312	0.137028	0.320312	0.15595	
0.321875	10	0.321875	0.136418	0.321875	0.153813	
0.323438	10	0.323438	0.155034	0.323438	0.152287	
0.325	10	0.325	0.145878	0.325	0.151982	
0.326563	10	0.326563	0.144658	0.326563	0.150456	
0.328125	10	0.328125	0.145268	0.328125	0.151982	
0.329688	10	0.329688	0.149846	0.329688	0.151372	
0.33125	10	0.33125	0.147404	0.33125	0.149541	
0.332813	10	0.332813	0.14771	0.332813	0.149541	
0.334375	10	0.334375	0.142827	0.334375	0.152898	
0.335937	10	0.335937	0.14832	0.335937	0.152287	
0.3375	10	0.3375	0.144963	0.3375	0.151982	
0.339063	10	0.339063	0.150761	0.339063	0.151372	
0.340625	10	0.340625	0.14008	0.340625	0.153813	
0.342188	10	0.342188	0.139775	0.342188	0.154118	
0.34375	10	0.34375	0.143132	0.34375	0.153508	
0.345313	10	0.345313	0.145878	0.345313	0.153813	
0.346875	10	0.346875	0.144658	0.346875	0.152593	
0.348438	10	0.348438	0.142521	0.348438	0.154729	
0.35	10	0.35	0.143132	0.35	0.151677	
0.351562	10	0.351562	0.143742	0.351562	0.151677	
0.353125	10	0.353125	0.144658	0.353125	0.147099	
0.354688	10	0.354688	0.150151	0.354688	0.151372	
0.35625	10	0.35625	0.143132	0.35625	0.154118	
0.357813	10	0.357813	0.146794	0.357813	0.150151	
0.359375	10	0.359375	0.145878	0.359375	0.152287	
0.360938	10	0.360938	0.138249	0.360938	0.152898	
0.3625	10	0.3625	0.144047	0.3625	0.153508	
0.364063	10	0.364063	0.144353	0.364063	0.152593	
0.365625	10	0.365625	0.143742	0.365625	0.151982	
0.367187	10	0.367187	0.153203	0.367187	0.153813	
0.36875	10	0.36875	0.144658	0.36875	0.152898	
0.370313	10	0.370313	0.144047	0.370313	0.150456	
0.371875	10	0.371875	0.143742	0.371875	0.153508	
0.373438	10	0.373438	0.142521	0.373438	0.151982	
0.375	10	0.375	0.14832	0.375	0.150151	
0.376563	10	0.376563	0.143132	0.376563	0.153508	
0.378125	10	0.378125	0.152287	0.378125	0.152593	
0.379688	10	0.379688	0.143742	0.379688	0.152898	
0.38125	10	0.38125	0.150761	0.38125	0.153203	
0.382812	10	0.382812	0.151677	0.382812	0.152898	
0.384375	10	0.384375	0.153813	0.384375	0.154118	
0.385938	10	0.385938	0.150456	0.385938	0.14893	
0.3875	10	0.3875	0.155034	0.3875	0.150761	
0.389063	10	0.389063	0.145878	0.389063	0.152898	
0.390625	10	0.390625	0.148015	0.390625	0.148625	
0.392188	10	0.392188	0.144353	0.392188	0.151982	
0.39375	10	0.39375	0.139775	0.39375	0.153813	
0.395313	10	0.395313	0.151372	0.395313	0.152593	
0.396875	10	0.396875	0.139775	0.396875	0.151372	
0.398437	10	0.398437	0.146184	0.398437	0.151067	
0.4	10	0.4	0.145573	0.4	0.155339	
0.401563	10	0.401563	0.138859	0.401563	0.155034	
0.403125	10	0.403125	0.152593	0.403125	0.152898	
0.404688	10	0.404688	0.140996	0.404688	0.153203	
0.40625	10	0.40625	0.144658	0.40625	0.149236	
0.407813	10	0.407813	0.14832	0.407813	0.151372	
0.409375	10	0.409375	0.151067	0.409375	0.152287	
0.410938	10	0.410938	0.132756	0.410938	0.152287	
0.4125	10	0.4125	0.146184	0.4125	0.150151	
0.414062	10	0.414062	0.146794	0.414062	0.149541	
0.415625	10	0.415625	0.14832	0.415625	0.153203	
0.417188	10	0.417188	0.143437	0.417188	0.150761	
0.41875	10	0.41875	0.148015	0.41875	0.152593	
0.420313	10	0.420313	0.145573	0.420313	0.15595	
0.421875	10	0.421875	0.137944	0.421875	0.154424	
0.423438	10	0.423438	0.14008	0.423438	0.153203	
0.425	10	0.425	0.142827	0.425	0.151372	
0.426563	10	0.426563	0.136113	0.426563	0.153813	
0.428125	10	0.428125	0.141606	0.428125	0.153203	
0.429687	10	0.429687	0.147404	0.429687	0.151982	
0.43125	10	0.43125	0.145573	0.43125	0.149846	
0.432813	10	0.432813	0.149846	0.432813	0.151067	
0.434375	10	0.434375	0.145268	0.434375	0.149236	
0.435938	10	0.435938	0.145268	0.435938	0.154118	
0.4375	10	0.4375	0.146794	0.4375	0.152898	
0.439063	10	0.439063	0.144658	0.439063	0.152898	
0.440625	10	0.440625	0.144353	0.440625	0.152898	
0.442188	10	0.442188	0.134587	0.442188	0.155034	
0.44375	10	0.44375	0.145268	0.44375	0.150761	
0.445312	10	0.445312	0.145878	0.445312	0.151982	
0.446875	10	0.446875	0.145268	0.446875	0.15595	
0.448438	10	0.448438	0.142216	0.448438	0.153813	
0.45	10	0.45	0.14832	0.45	0.150151	
0.451563	10	0.451563	0.145878	0.451563	0.149846	
0.453125	10	0.453125	0.145573	0.453125	0.150761	
0.454688	10	0.454688	0.146489	0.454688	0.151067	
0.45625	10	0.45625	0.153203	0.45625	0.151982	
0.457813	10	0.457813	0.158086	0.457813	0.151372	
0.459375	10	0.459375	0.143132	0.459375	0.153203	
0.460937	10	0.460937	0.147404	0.460937	0.156255	
0.4625	10	0.4625	0.144658	0.4625	0.153203	
0.464063	10	0.464063	0.140996	0.464063	0.153203	
0.465625	10	0.465625	0.150761	0.465625	0.152898	
0.467188	10	0.467188	0.169683	0.467188	0.150456	
0.46875	10	0.46875	0.146489	0.46875	0.152287	
0.470313	10	0.470313	0.145268	0.470313	0.149846	
0.471875	10	0.471875	0.146489	0.471875	0.151372	
0.473438	10	0.473438	0.150761	0.473438	0.151372	
0.475	10	0.475	0.157781	0.475	0.146184	
0.476562	10	0.476562	0.144963	0.476562	0.153508	
0.478125	10	0.478125	0.145268	0.478125	0.153203	
0.479688	10	0.479688	0.147099	0.479688	0.153508	
0.48125	10	0.48125	0.152898	0.48125	0.152898	
0.482813	10	0.482813	0.138859	0.482813	0.153813	
0.484375	10	0.484375	0.13123	0.484375	0.154118	
0.485938	10	0.485938	0.145268	0.485938	0.150151	
0.4875	10	0.4875	0.148015	0.4875	0.152593	
0.489063	10	0.489063	0.150761	0.489063	0.152287	
0.490625	10	0.490625	0.151067	0.490625	0.151067	
0.492187	10	0.492187	0.141606	0.492187	0.151677	
0.49375	10	0.49375	0.141301	0.49375	0.153203	
0.495313	10	0.495313	0.143132	0.495313	0.151982	
0.496875	10	0.496875	0.142827	0.496875	0.150761	
0.498438	10	0.498438	0.144047	0.498438	0.150456	
0.5	10	0.5	0.140385	0.5	0.154424	
0.501563	10	0.501563	0.141606	0.501563	0.154424	
0.503125	10	0.503125	0.149541	0.503125	0.152898	
0.504688	10	0.504688	0.141606	0.504688	0.154118	
0.50625	10	0.50625	0.14893	0.50625	0.150151	
0.507812	10	0.507812	0.143132	0.507812	0.153203	
0.509375	10	0.509375	0.147404	0.509375	0.152287	
0.510938	10	0.510938	0.14893	0.510938	0.150151	
0.5125	10	0.5125	0.152593	0.5125	0.152593	
0.514062	10	0.514062	0.141911	0.514062	0.153203	
0.515625	10	0.515625	0.150151	0.515625	0.150761	
0.517188	10	0.517188	0.143742	0.517188	0.151982	
0.51875	10	0.51875	0.145268	0.51875	0.151982	
0.520313	10	0.520313	0.141911	0.520313	0.153813	
0.521875	10	0.521875	0.150761	0.521875	0.151982	
0.523437	10	0.523437	0.143742	0.523437	0.152898	
0.525	10	0.525	0.140385	0.525	0.154424	
0.526563	10	0.526563	0.146184	0.526563	0.152593	
0.528125	10	0.528125	0.141911	0.528125	0.152898	
0.529687	10	0.529687	0.144353	0.529687	0.149541	
0.53125	10	0.53125	0.142521	0.53125	0.151067	
0.532813	10	0.532813	0.148015	0.532813	0.14893	
0.534375	10	0.534375	0.147099	0.534375	0.149541	
0.535938	10	0.535938	0.140996	0.535938	0.156255	
0.5375	10	0.5375	0.147404	0.5375	0.150761	
0.539062	10	0.539062	0.143742	0.539062	0.150151	
0.540625	10	0.540625	0.140996	0.540625	0.153813	
0.542188	10	0.542188	0.142216	0.542188	0.154729	
0.54375	10	0.54375	0.153508	0.54375	0.150456	
0.545312	10	0.545312	0.147099	0.545312	0.153203	
0.546875	10	0.546875	0.142521	0.546875	0.155034	
0.548438	10	0.548438	0.144353	0.548438	0.155034	
0.55	10	0.55	0.141911	0.55	0.151677	
0.551563	10	0.551563	0.143742	0.551563	0.151982	
0.553125	10	0.553125	0.141911	0.553125	0.153203	
0.554687	10	0.554687	0.153203	0.554687	0.152287	
0.55625	10	0.55625	0.152898	0.55625	0.153203	
0.557813	10	0.557813	0.144047	0.557813	0.151982	
0.559375	10	0.559375	0.145268	0.559375	0.151372	
0.560937	10	0.560937	0.14771	0.560937	0.153813	
0.5625	10	0.5625	0.143437	0.5625	0.153203	
0.564063	10	0.564063	0.139164	0.564063	0.153508	
0.565625	10	0.565625	0.141301	0.565625	0.150456	
0.567188	10	0.567188	0.147404	0.567188	0.151982	
0.56875	10	0.56875	0.148625	0.56875	0.151677	
0.570312	10	0.570312	0.149541	0.570312	0.150456	
0.571875	10	0.571875	0.14771	0.571875	0.150456	
0.573438	10	0.573438	0.144047	0.573438	0.153813	
0.575	10	0.575	0.144047	0.575	0.152287	
0.576562	10	0.576562	0.142827	0.576562	0.151982	
0.578125	10	0.578125	0.144353	0.578125	0.153203	
0.579688	10	0.579688	0.142521	0.579688	0.153203	
0.58125	10	0.58125	0.144047	0.58125	0.152593	
0.582813	10	0.582813	4.96384	0.582813	0.154729	
0.584375	10	0.584375	4.95376	0.584375	0.156865	
0.585937	10	0.585937	4.96231	0.585937	0.150761	
0.5875	10	0.5875	4.95987	0.5875	0.152898	
0.589063	10	0.589063	4.96689	0.589063	0.154424	
0.590625	10	0.590625	4.96628	0.590625	0.150761	
0.592187	10	0.592187	4.95834	0.592187	0.150456	
0.59375	10	0.59375	4.9675	0.59375	0.152898	
0.595313	10	0.595313	4.95376	0.595313	0.153813	
0.596875	10	0.596875	4.96231	0.596875	0.150456	
0.598438	10	0.598438	4.96689	0.598438	0.151982	
0.6	10	0.6	4.95376	0.6	0.153508	
0.601562	10	0.601562	4.962	0.601562	0.151677	
0.603125	10	0.603125	4.9556	0.603125	0.153813	
0.604688	10	0.604688	4.9559	0.604688	0.153813	
0.60625	10	0.60625	4.96231	0.60625	0.151372	
0.607813	10	0.607813	4.95987	0.607813	0.152898	
0.609375	10	0.609375	4.96231	0.609375	0.152593	
0.610938	10	0.610938	4.97147	0.610938	0.152287	
0.6125	10	0.6125	4.95895	0.6125	0.152593	
0.614063	10	0.614063	4.96506	0.614063	0.151067	
0.615625	10	0.615625	4.95621	0.615625	0.153203	
0.617187	10	0.617187	4.9617	0.617187	0.151677	
0.61875	10	0.61875	4.96689	0.61875	0.153203	
0.620313	10	0.620313	4.95712	0.620313	0.153203	
0.621875	10	0.621875	4.97818	0.621875	0.149236	
0.623438	10	0.623438	4.95926	0.623438	0.153508	
0.625	10	0.625	4.96292	0.625	0.153813	
0.626563	10	0.626563	4.96292	0.626563	0.153203	
0.628125	10	0.628125	4.95834	0.628125	0.153813	
0.629688	10	0.629688	4.95926	0.629688	0.151372	
0.63125	10	0.63125	4.96261	0.63125	0.152287	
0.632812	10	0.632812	4.95987	0.632812	0.150151	
0.634375	10	0.634375	4.96292	0.634375	0.152287	
0.635938	10	0.635938	4.96384	0.635938	0.154424	
0.6375	10	0.6375	4.96017	0.6375	0.153813	
0.639063	10	0.639063	4.96353	0.639063	0.151677	
0.640625	10	0.640625	4.9556	0.640625	0.156865	
0.642188	10	0.642188	4.97269	0.642188	0.149541	
0.64375	10	0.64375	4.95743	0.64375	0.151982	
0.645313	10	0.645313	4.96109	0.645313	0.152287	
0.646875	10	0.646875	4.95987	0.646875	0.153813	
0.648437	10	0.648437	4.95895	0.648437	0.153508	
0.65	10	0.65	4.96536	0.65	0.150456	
0.651563	10	0.651563	4.9382	0.651563	0.15595	
0.653125	10	0.653125	4.95743	0.653125	0.153203	
0.654688	10	0.654688	4.96963	0.654688	0.151372	
0.65625	10	0.65625	4.95712	0.65625	0.153508	
0.657813	10	0.657813	4.96323	0.657813	0.150761	
0.659375	10	0.659375	4.96109	0.659375	0.153813	
0.660938	10	0.660938	4.97024	0.660938	0.153203	
0.6625	10	0.6625	4.95834	0.6625	0.154424	
0.664062	10	0.664062	4.96506	0.664062	0.155644	
0.665625	10	0.665625	4.96689	0.665625	0.151372	
0.667188	10	0.667188	4.9675	0.667188	0.151372	
0.66875	10	0.66875	4.95834	0.66875	0.154424	
0.670313	10	0.670313	4.96292	0.670313	0.151677	
0.671875	10	0.671875	4.97085	0.671875	0.152287	
0.673438	10	0.673438	4.95346	0.673438	0.155034	
0.675	10	0.675	4.96475	0.675	0.152593	
0.676563	10	0.676563	4.95682	0.676563	0.151372	
0.678125	10	0.678125	4.96506	0.678125	0.151067	
0.679687	10	0.679687	4.95987	0.679687	0.154729	
0.68125	10	0.68125	4.96048	0.68125	0.153813	
0.682813	10	0.682813	4.95773	0.682813	0.154424	
0.684375	10	0.684375	4.96658	0.684375	0.152287	
0.685938	10	0.685938	4.95712	0.685938	0.151067	
0.6875	10	0.6875	4.95651	0.6875	0.152898	
0.689063	10	0.689063	4.96231	0.689063	0.153813	
0.690625	10	0.690625	4.95926	0.690625	0.151982	
0.692188	10	0.692188	4.96231	0.692188	0.151372	
0.69375	10	0.69375	4.95987	0.69375	0.151982	
0.695312	10	0.695312	4.9617	0.695312	0.155034	
0.696875	10	0.696875	4.96292	0.696875	0.151372	
0.698438	10	0.698438	4.94827	0.698438	0.154118	
0.7	10	0.7	4.95773	0.7	0.155339	
0.701563	10	0.701563	4.96567	0.701563	0.152287	
0.703125	10	0.703125	4.95621	0.703125	0.152898	
0.704688	10	0.704688	4.95773	0.704688	0.154118	
0.70625	10	0.70625	4.96658	0.70625	0.152593	
0.707813	10	0.707813	4.95926	0.707813	0.151677	
0.709375	10	0.709375	4.97452	0.709375	0.150456	
0.710937	10	0.710937	4.96872	0.710937	0.150761	
0.7125	10	0.7125	4.96414	0.7125	0.149541	
0.714063	10	0.714063	4.96536	0.714063	0.151372	
0.715625	10	0.715625	4.96292	0.715625	0.152287	
0.717188	10	0.717188	4.96139	0.717188	0.152287	
0.71875	10	0.71875	4.95895	0.71875	0.153203	
0.720313	10	0.720313	4.9556	0.720313	0.154118	
0.721875	10	0.721875	4.96048	0.721875	0.154118	
0.723438	10	0.723438	4.95315	0.723438	0.153813	
0.725	10	0.725	4.96933	0.725	0.149541	
0.726562	10	0.726562	4.9617	0.726562	0.154118	
0.728125	10	0.728125	4.95987	0.728125	0.153203	
0.729688	10	0.729688	4.97818	0.729688	0.14832	
0.73125	10	0.73125	4.9678	0.73125	0.150456	
0.732813	10	0.732813	4.96475	0.732813	0.150456	
0.734375	10	0.734375	4.96323	0.734375	0.153203	
0.735938	10	0.735938	4.96109	0.735938	0.154424	
0.7375	10	0.7375	4.95743	0.7375	0.154118	
0.739063	10	0.739063	4.95956	0.739063	0.154424	
0.740625	10	0.740625	4.95865	0.740625	0.154729	
0.742187	10	0.742187	4.95987	0.742187	0.152287	
0.74375	10	0.74375	4.96078	0.74375	0.154729	
0.745313	10	0.745313	4.96597	0.745313	0.151982	
0.746875	10	0.746875	4.95926	0.746875	0.154424	
0.748438	10	0.748438	4.95437	0.748438	0.154118	
0.75	10	0.75	4.9617	0.75	0.151067	
0.751563	10	0.751563	4.96567	0.751563	0.151372	
0.753125	10	0.753125	4.9617	0.753125	0.151982	
0.754688	10	0.754688	4.95804	0.754688	0.152287	
0.75625	10	0.75625	4.95743	0.75625	0.153203	
0.757812	10	0.757812	4.96109	0.757812	0.151677	
0.759375	10	0.759375	4.95712	0.759375	0.155034	
0.760938	10	0.760938	4.95743	0.760938	0.154118	
0.7625	10	0.7625	4.96048	0.7625	0.15595	
0.764063	10	0.764063	4.95621	0.764063	0.155339	
0.765625	10	0.765625	4.96597	0.765625	0.150761	
0.767188	10	0.767188	4.96048	0.767188	0.152898	
0.76875	10	0.76875	4.96658	0.76875	0.153203	
0.770313	10	0.770313	4.96323	0.770313	0.150761	
0.771875	10	0.771875	4.96475	0.771875	0.150761	
