Time - TTL  0	TTL signal - TTL  0	Time - TTL  1	TTL signal - TTL  1	Time - Plot 2	SUM signal - Plot 2	
0.084375	10	0.084375	0.144658	0.084375	0.153508	
0.0859375	10	0.0859375	0.143437	0.0859375	0.151677	
0.0875	10	0.0875	0.154424	0.0875	0.151372	
0.0890625	10	0.0890625	0.145268	0.0890625	0.153508	
0.090625	10	0.090625	0.146184	0.090625	0.150761	
0.0921875	10	0.0921875	0.148015	0.0921875	0.151677	
0.09375	10	0.09375	0.15656	0.09375	0.151067	
0.0953125	10	0.0953125	0.151677	0.0953125	0.152898	
0.096875	10	0.096875	0.14893	0.096875	0.150456	
0.0984375	10	0.0984375	0.146184	0.0984375	0.153203	
0.1	10	0.1	0.138249	0.1	0.154424	
0.101562	10	0.101562	0.14069	0.101562	0.154118	
0.103125	10	0.103125	0.151372	0.103125	0.153508	
0.104688	10	0.104688	0.144963	0.104688	0.154424	
0.10625	10	0.10625	0.153203	0.10625	0.14893	
0.107813	10	0.107813	0.140385	0.107813	0.154118	
0.109375	10	0.109375	0.150151	0.109375	0.150761	
0.110938	10	0.110938	0.144047	0.110938	0.153508	
0.1125	10	0.1125	0.147404	0.1125	0.152287	
0.114063	10	0.114063	0.158696	0.114063	0.150761	
0.115625	10	0.115625	0.149541	0.115625	0.154118	
0.117187	10	0.117187	0.141911	0.117187	0.152287	
0.11875	10	0.11875	0.144963	0.11875	0.153203	
0.120313	10	0.120313	0.14069	0.120313	0.15595	
0.121875	10	0.121875	0.142521	0.121875	0.153203	
0.123438	10	0.123438	0.141606	0.123438	0.156255	
0.125	10	0.125	0.147099	0.125	0.155034	
0.126562	10	0.126562	0.133671	0.126562	0.153813	
0.128125	10	0.128125	0.146794	0.128125	0.152898	
0.129688	10	0.129688	0.144963	0.129688	0.153203	
0.13125	10	0.13125	0.144047	0.13125	0.150456	
0.132812	10	0.132812	0.149846	0.132812	0.151067	
0.134375	10	0.134375	0.129093	0.134375	0.153813	
0.135938	10	0.135938	0.150456	0.135938	0.152593	
0.1375	10	0.1375	0.14893	0.1375	0.151372	
0.139063	10	0.139063	0.145878	0.139063	0.152287	
0.140625	10	0.140625	0.146489	0.140625	0.15595	
0.142187	10	0.142187	0.143132	0.142187	0.153203	
0.14375	10	0.14375	0.140385	0.14375	0.153203	
0.145313	10	0.145313	0.146794	0.145313	0.152898	
0.146875	10	0.146875	0.150456	0.146875	0.150456	
0.148437	10	0.148437	0.145878	0.148437	0.152287	
0.15	10	0.15	0.155034	0.15	0.150151	
0.151563	10	0.151563	0.167241	0.151563	0.149541	
0.153125	10	0.153125	0.146489	0.153125	0.150761	
0.154688	10	0.154688	0.145878	0.154688	0.151372	
0.15625	10	0.15625	0.143437	0.15625	0.153508	
0.157813	10	0.157813	0.145268	0.157813	0.152898	
0.159375	10	0.159375	0.150456	0.159375	0.151067	
0.160938	10	0.160938	0.141606	0.160938	0.153203	
0.1625	10	0.1625	0.140996	0.1625	0.151067	
0.164062	10	0.164062	0.151982	0.164062	0.152593	
0.165625	10	0.165625	0.144963	0.165625	0.151372	
0.167188	10	0.167188	0.145573	0.167188	0.152593	
0.16875	10	0.16875	0.121464	0.16875	0.157476	
0.170313	10	0.170313	0.148015	0.170313	0.151067	
0.171875	10	0.171875	0.149236	0.171875	0.152593	
0.173438	10	0.173438	0.152287	0.173438	0.150151	
0.175	10	0.175	0.138249	0.175	0.153203	
0.176563	10	0.176563	0.149541	0.176563	0.153508	
0.178125	10	0.178125	0.149236	0.178125	0.149846	
0.179687	10	0.179687	0.143437	0.179687	0.153813	
0.18125	10	0.18125	0.141301	0.18125	0.153813	
0.182813	10	0.182813	0.13947	0.182813	0.155644	
0.184375	10	0.184375	0.141911	0.184375	0.154729	
0.185938	10	0.185938	0.151067	0.185938	0.151372	
0.1875	10	0.1875	0.147099	0.1875	0.153203	
0.189063	10	0.189063	0.14832	0.189063	0.152898	
0.190625	10	0.190625	0.145268	0.190625	0.151067	
0.192188	10	0.192188	0.145268	0.192188	0.152898	
0.19375	10	0.19375	0.14893	0.19375	0.151372	
0.195312	10	0.195312	0.152593	0.195312	0.151372	
0.196875	10	0.196875	0.137638	0.196875	0.152898	
0.198438	10	0.198438	0.153508	0.198438	0.151677	
0.2	10	0.2	0.142216	0.2	0.153508	
0.201563	10	0.201563	0.144047	0.201563	0.155339	
0.203125	10	0.203125	0.146184	0.203125	0.154729	
0.204688	10	0.204688	0.139775	0.204688	0.153508	
0.20625	10	0.20625	0.144047	0.20625	0.149846	
0.207813	10	0.207813	0.122379	0.207813	0.15595	
0.209375	10	0.209375	0.14771	0.209375	0.151677	
0.210937	10	0.210937	0.147404	0.210937	0.153203	
0.2125	10	0.2125	0.149541	0.2125	0.150151	
0.214063	10	0.214063	0.147099	0.214063	0.150151	
0.215625	10	0.215625	0.138554	0.215625	0.154729	
0.217188	10	0.217188	0.14832	0.217188	0.152898	
0.21875	10	0.21875	0.149236	0.21875	0.151067	
0.220313	10	0.220313	0.142827	0.220313	0.154424	
0.221875	10	0.221875	0.137028	0.221875	0.154729	
0.223438	10	0.223438	0.145268	0.223438	0.154118	
0.225	10	0.225	0.143132	0.225	0.154424	
0.226562	10	0.226562	0.140385	0.226562	0.152898	
0.228125	10	0.228125	0.143437	0.228125	0.154729	
0.229688	10	0.229688	0.145268	0.229688	0.153203	
0.23125	10	0.23125	0.137028	0.23125	0.152593	
0.232813	10	0.232813	0.146184	0.232813	0.149846	
0.234375	10	0.234375	0.150456	0.234375	0.150456	
0.235938	10	0.235938	0.142521	0.235938	0.154424	
0.2375	10	0.2375	0.150151	0.2375	0.149236	
0.239063	10	0.239063	0.155034	0.239063	0.150151	
0.240625	10	0.240625	0.142521	0.240625	0.154424	
0.242187	10	0.242187	0.144353	0.242187	0.152593	
0.24375	10	0.24375	0.153813	0.24375	0.151067	
0.245313	10	0.245313	0.147099	0.245313	0.152898	
0.246875	10	0.246875	0.146184	0.246875	0.155644	
0.248438	10	0.248438	0.14832	0.248438	0.152593	
0.25	10	0.25	0.150151	0.25	0.150456	
0.251563	10	0.251563	0.142827	0.251563	0.151677	
0.253125	10	0.253125	0.141301	0.253125	0.152287	
0.254688	10	0.254688	0.152287	0.254688	0.153203	
0.25625	10	0.25625	0.142216	0.25625	0.155644	
0.257812	10	0.257812	0.14893	0.257812	0.152287	
0.259375	10	0.259375	0.147404	0.259375	0.152287	
0.260937	10	0.260937	0.14008	0.260937	0.15717	
0.2625	10	0.2625	0.14069	0.2625	0.154118	
0.264063	10	0.264063	0.145573	0.264063	0.155339	
0.265625	10	0.265625	0.150456	0.265625	0.152287	
0.267188	10	0.267188	0.145878	0.267188	0.153203	
0.26875	10	0.26875	0.143742	0.26875	0.154118	
0.270313	10	0.270313	0.149541	0.270313	0.151067	
0.271875	10	0.271875	0.143742	0.271875	0.155034	
0.273437	10	0.273437	0.144963	0.273437	0.151982	
0.275	10	0.275	0.150761	0.275	0.149541	
0.276562	10	0.276562	0.143132	0.276562	0.153813	
0.278125	10	0.278125	0.141301	0.278125	0.151982	
0.279688	10	0.279688	0.151982	0.279688	0.152593	
0.28125	10	0.28125	0.145573	0.28125	0.155644	
0.282813	10	0.282813	0.144658	0.282813	0.155034	
0.284375	10	0.284375	0.142827	0.284375	0.15656	
0.285938	10	0.285938	0.153203	0.285938	0.149236	
0.2875	10	0.2875	0.137944	0.2875	0.155034	
0.289062	10	0.289062	0.143742	0.289062	0.153203	
0.290625	10	0.290625	0.148625	0.290625	0.151372	
0.292187	10	0.292187	0.151372	0.292187	0.152898	
0.29375	10	0.29375	0.146184	0.29375	0.151372	
0.295313	10	0.295313	0.144658	0.295313	0.151372	
0.296875	10	0.296875	0.144963	0.296875	0.151067	
0.298438	10	0.298438	0.142827	0.298438	0.152593	
0.3	10	0.3	0.141301	0.3	0.154729	
0.301563	10	0.301563	0.142216	0.301563	0.155644	
0.303125	10	0.303125	0.144963	0.303125	0.155034	
0.304687	10	0.304687	0.149236	0.304687	0.153508	
0.30625	10	0.30625	0.143132	0.30625	0.150761	
0.307813	10	0.307813	0.148625	0.307813	0.152593	
0.309375	10	0.309375	0.14832	0.309375	0.151067	
0.310938	10	0.310938	0.146184	0.310938	0.149541	
0.3125	10	0.3125	0.144658	0.3125	0.151372	
0.314063	10	0.314063	0.14893	0.314063	0.152898	
0.315625	10	0.315625	0.144353	0.315625	0.153203	
0.317188	10	0.317188	0.144353	0.317188	0.150761	
0.31875	10	0.31875	0.145268	0.31875	0.150456	
0.320312	10	0.320312	0.147099	0.320312	0.154424	
0.321875	10	0.321875	0.142827	0.321875	0.154424	
0.323438	10	0.323438	0.143742	0.323438	0.151677	
0.325	10	0.325	0.146794	0.325	0.153203	
0.326563	10	0.326563	0.148015	0.326563	0.151677	
0.328125	10	0.328125	0.144047	0.328125	0.152593	
0.329688	10	0.329688	0.149846	0.329688	0.152898	
0.33125	10	0.33125	0.142216	0.33125	0.151677	
0.332813	10	0.332813	0.14832	0.332813	0.150761	
0.334375	10	0.334375	0.148015	0.334375	0.151677	
0.335937	10	0.335937	0.145878	0.335937	0.154118	
0.3375	10	0.3375	0.145878	0.3375	0.152898	
0.339063	10	0.339063	0.144047	0.339063	0.152898	
0.340625	10	0.340625	0.149236	0.340625	0.154118	
0.342188	10	0.342188	0.144047	0.342188	0.152593	
0.34375	10	0.34375	0.145573	0.34375	0.151677	
0.345313	10	0.345313	0.146184	0.345313	0.151982	
0.346875	10	0.346875	0.14771	0.346875	0.153813	
0.348438	10	0.348438	0.147404	0.348438	0.152287	
0.35	10	0.35	0.149846	0.35	0.151372	
0.351562	10	0.351562	0.152898	0.351562	0.151067	
0.353125	10	0.353125	0.147404	0.353125	0.150456	
0.354688	10	0.354688	0.144353	0.354688	0.153203	
0.35625	10	0.35625	0.146794	0.35625	0.153813	
0.357813	10	0.357813	4.96048	0.357813	0.152593	
0.359375	10	0.359375	4.96231	0.359375	0.151372	
0.360938	10	0.360938	4.94949	0.360938	0.156865	
0.3625	10	0.3625	4.95987	0.3625	0.155034	
0.364063	10	0.364063	4.95712	0.364063	0.15595	
0.365625	10	0.365625	4.9617	0.365625	0.151067	
0.367187	10	0.367187	4.96078	0.367187	0.152593	
0.36875	10	0.36875	4.95834	0.36875	0.154118	
0.370313	10	0.370313	4.97024	0.370313	0.149541	
0.371875	10	0.371875	4.96139	0.371875	0.150761	
0.373438	10	0.373438	4.96261	0.373438	0.151067	
0.375	10	0.375	4.95895	0.375	0.150761	
0.376563	10	0.376563	4.95193	0.376563	0.151067	
0.378125	10	0.378125	4.95987	0.378125	0.152287	
0.379688	10	0.379688	4.95804	0.379688	0.153508	
0.38125	10	0.38125	4.95621	0.38125	0.154424	
0.382812	10	0.382812	4.95682	0.382812	0.154729	
0.384375	10	0.384375	4.95834	0.384375	0.153813	
0.385938	10	0.385938	4.95987	0.385938	0.151677	
0.3875	10	0.3875	4.95865	0.3875	0.153813	
0.389063	10	0.389063	4.96048	0.389063	0.150151	
0.390625	10	0.390625	4.96078	0.390625	0.152287	
0.392188	10	0.392188	4.96536	0.392188	0.151372	
0.39375	10	0.39375	4.96353	0.39375	0.149541	
0.395313	10	0.395313	4.95621	0.395313	0.154118	
0.396875	10	0.396875	4.96597	0.396875	0.14893	
0.398437	10	0.398437	4.95865	0.398437	0.151982	
0.4	10	0.4	4.95956	0.4	0.155644	
0.401563	10	0.401563	4.95621	0.401563	0.153508	
0.403125	10	0.403125	4.96139	0.403125	0.153813	
0.404688	10	0.404688	4.95499	0.404688	0.152898	
0.40625	10	0.40625	4.95865	0.40625	0.151677	
0.407813	10	0.407813	4.94919	0.407813	0.15595	
0.409375	10	0.409375	4.9678	0.409375	0.151372	
0.410938	10	0.410938	4.96292	0.410938	0.151372	
0.4125	10	0.4125	4.9678	0.4125	0.149541	
0.414062	10	0.414062	4.96658	0.414062	0.150456	
0.415625	10	0.415625	4.95163	0.415625	0.155339	
0.417188	10	0.417188	4.95651	0.417188	0.152287	
0.41875	10	0.41875	4.95895	0.41875	0.153813	
0.420313	10	0.420313	4.95804	0.420313	0.154729	
0.421875	10	0.421875	4.95682	0.421875	0.155339	
0.423438	10	0.423438	4.962	0.423438	0.151372	
0.425	10	0.425	4.95865	0.425	0.153508	
0.426563	10	0.426563	4.96109	0.426563	0.153508	
0.428125	10	0.428125	4.96017	0.428125	0.152287	
0.429687	10	0.429687	4.96323	0.429687	0.151677	
0.43125	10	0.43125	4.96323	0.43125	0.152593	
0.432813	10	0.432813	4.9617	0.432813	0.149236	
0.434375	10	0.434375	4.96231	0.434375	0.151677	
0.435938	10	0.435938	4.96384	0.435938	0.155034	
0.4375	10	0.4375	4.95987	0.4375	0.152287	
0.439063	10	0.439063	4.95743	0.439063	0.152898	
0.440625	10	0.440625	4.95926	0.440625	0.155339	
0.442188	10	0.442188	4.95834	0.442188	0.153203	
0.44375	10	0.44375	4.95254	0.44375	0.154729	
0.445312	10	0.445312	4.95926	0.445312	0.151677	
0.446875	10	0.446875	4.96231	0.446875	0.153203	
0.448438	10	0.448438	4.96139	0.448438	0.152287	
0.45	10	0.45	4.95956	0.45	0.151982	
0.451563	10	0.451563	4.97421	0.451563	0.148015	
0.453125	10	0.453125	4.96048	0.453125	0.149846	
0.454688	10	0.454688	4.96597	0.454688	0.151067	
0.45625	10	0.45625	4.95987	0.45625	0.154424	
0.457813	10	0.457813	4.95315	0.457813	0.154118	
0.459375	10	0.459375	4.95834	0.459375	0.151372	
0.460937	10	0.460937	4.95346	0.460937	0.157476	
0.4625	10	0.4625	4.95132	0.4625	0.15717	
0.464063	10	0.464063	4.95621	0.464063	0.154118	
0.465625	10	0.465625	4.95621	0.465625	0.151372	
0.467188	10	0.467188	4.95651	0.467188	0.154118	
0.46875	10	0.46875	4.95956	0.46875	0.153508	
0.470313	10	0.470313	4.95346	0.470313	0.153508	
0.471875	10	0.471875	4.95682	0.471875	0.151982	
0.473438	10	0.473438	4.95987	0.473438	0.150151	
0.475	10	0.475	4.95346	0.475	0.152287	
0.476562	10	0.476562	4.96017	0.476562	0.152593	
0.478125	10	0.478125	4.95926	0.478125	0.152287	
0.479688	10	0.479688	4.96353	0.479688	0.155644	
0.48125	10	0.48125	4.95529	0.48125	0.153203	
0.482813	10	0.482813	4.95529	0.482813	0.155644	
0.484375	10	0.484375	4.95437	0.484375	0.154424	
0.485938	10	0.485938	4.96567	0.485938	0.149846	
0.4875	10	0.4875	4.95743	0.4875	0.152287	
0.489063	10	0.489063	4.95773	0.489063	0.153508	
0.490625	10	0.490625	4.95926	0.490625	0.151372	
0.492187	10	0.492187	4.96872	0.492187	0.150151	
0.49375	10	0.49375	4.95468	0.49375	0.152898	
0.495313	10	0.495313	4.95743	0.495313	0.151372	
0.496875	10	0.496875	4.96658	0.496875	0.149541	
0.498438	10	0.498438	4.95956	0.498438	0.151982	
0.5	10	0.5	4.95193	0.5	0.154729	
0.501563	10	0.501563	4.95224	0.501563	0.153203	
0.503125	10	0.503125	4.95468	0.503125	0.153813	
0.504688	10	0.504688	4.95529	0.504688	0.155644	
0.50625	10	0.50625	4.96689	0.50625	0.152287	
0.507812	10	0.507812	4.94278	0.507812	0.159307	
0.509375	10	0.509375	4.9617	0.509375	0.149541	
0.510938	10	0.510938	4.95865	0.510938	0.151982	
0.5125	10	0.5125	4.95956	0.5125	0.149846	
0.514062	10	0.514062	4.96597	0.514062	0.150456	
0.515625	10	0.515625	4.95285	0.515625	0.155644	
0.517188	10	0.517188	4.95804	0.517188	0.154118	
0.51875	10	0.51875	4.95987	0.51875	0.154118	
0.520313	10	0.520313	4.96139	0.520313	0.152287	
0.521875	10	0.521875	4.95285	0.521875	0.153813	
0.523437	10	0.523437	4.95956	0.523437	0.151677	
0.525	10	0.525	4.9556	0.525	0.154118	
0.526563	10	0.526563	4.962	0.526563	0.153203	
0.528125	10	0.528125	4.96689	0.528125	0.151677	
0.529687	10	0.529687	4.9675	0.529687	0.149846	
0.53125	10	0.53125	4.96292	0.53125	0.153203	
0.532813	10	0.532813	4.96841	0.532813	0.150456	
0.534375	10	0.534375	4.95315	0.534375	0.154424	
0.535938	10	0.535938	4.962	0.535938	0.154424	
0.5375	10	0.5375	4.96323	0.5375	0.154118	
0.539062	10	0.539062	4.95499	0.539062	0.154118	
0.540625	10	0.540625	4.95529	0.540625	0.155339	
0.542188	10	0.542188	4.95956	0.542188	0.153508	
0.54375	10	0.54375	4.95437	0.54375	0.155644	
0.545312	10	0.545312	4.95773	0.545312	0.152593	
0.546875	10	0.546875	4.96261	0.546875	0.150761	
0.548438	10	0.548438	4.95712	0.548438	0.152898	
0.55	10	0.55	4.95926	0.55	0.151677	
0.551563	10	0.551563	4.97177	0.551563	0.151067	
0.553125	10	0.553125	4.96414	0.553125	0.14893	
0.554687	10	0.554687	4.95926	0.554687	0.151982	
0.55625	10	0.55625	4.95987	0.55625	0.152287	
0.557813	10	0.557813	4.96109	0.557813	0.152593	
0.559375	10	0.559375	4.95743	0.559375	0.155034	
0.560937	10	0.560937	4.9556	0.560937	0.155644	
0.5625	10	0.5625	4.96017	0.5625	0.155034	
0.564063	10	0.564063	4.94003	0.564063	0.157781	
0.565625	10	0.565625	4.95682	0.565625	0.151982	
0.567188	10	0.567188	4.96261	0.567188	0.152593	
0.56875	10	0.56875	4.96109	0.56875	0.152898	
0.570312	10	0.570312	4.96017	0.570312	0.151372	
0.571875	10	0.571875	4.96048	0.571875	0.152287	
0.573438	10	0.573438	4.95926	0.573438	0.151677	
0.575	10	0.575	4.96445	0.575	0.152287	
0.576562	10	0.576562	4.95895	0.576562	0.151372	
0.578125	10	0.578125	4.96323	0.578125	0.152593	
0.579688	10	0.579688	4.95682	0.579688	0.154424	
0.58125	10	0.58125	4.94919	0.58125	0.15595	
0.582813	10	0.582813	4.95315	0.582813	0.153813	
0.584375	10	0.584375	4.9556	0.584375	0.154118	
0.585937	10	0.585937	4.95834	0.585937	0.151982	
0.5875	10	0.5875	4.95773	0.5875	0.152898	
0.589063	10	0.589063	4.96506	0.589063	0.151677	
0.590625	10	0.590625	4.95865	0.590625	0.152593	
0.592187	10	0.592187	4.96414	0.592187	0.150151	
0.59375	10	0.59375	4.95926	0.59375	0.150151	
0.595313	10	0.595313	4.95804	0.595313	0.152898	
0.596875	10	0.596875	4.96261	0.596875	0.152287	
0.598438	10	0.598438	4.96139	0.598438	0.150761	
0.6	10	0.6	4.95346	0.6	0.154424	
0.601562	10	0.601562	4.962	0.601562	0.154424	
0.603125	10	0.603125	4.95468	0.603125	0.151677	
0.604688	10	0.604688	4.96048	0.604688	0.152287	
0.60625	10	0.60625	4.96994	0.60625	0.155644	
0.607813	10	0.607813	4.95804	0.607813	0.152593	
0.609375	10	0.609375	4.96231	0.609375	0.151372	
0.610938	10	0.610938	4.95743	0.610938	0.152593	
0.6125	10	0.6125	4.95895	0.6125	0.14832	
0.614063	10	0.614063	4.96933	0.614063	0.151067	
0.615625	10	0.615625	4.95773	0.615625	0.15595	
0.617187	10	0.617187	4.96078	0.617187	0.152593	
0.61875	10	0.61875	4.95712	0.61875	0.154729	
0.620313	10	0.620313	4.95376	0.620313	0.154118	
0.621875	10	0.621875	4.95621	0.621875	0.154118	
0.623438	10	0.623438	4.9559	0.623438	0.153813	
0.625	10	0.625	4.96078	0.625	0.152898	
0.626563	10	0.626563	4.96078	0.626563	0.154424	
0.628125	10	0.628125	4.95376	0.628125	0.152287	
0.629688	10	0.629688	4.96323	0.629688	0.149541	
0.63125	10	0.63125	4.95926	0.63125	0.153203	
0.632812	10	0.632812	4.95712	0.632812	0.153813	
0.634375	10	0.634375	4.95987	0.634375	0.150456	
0.635938	10	0.635938	4.95773	0.635938	0.155644	
0.6375	10	0.6375	4.96323	0.6375	0.151982	
0.639063	10	0.639063	4.95621	0.639063	0.153508	
0.640625	10	0.640625	4.95254	0.640625	0.155644	
0.642188	10	0.642188	4.95956	0.642188	0.157781	
0.64375	10	0.64375	4.962	0.64375	0.155339	
0.645313	10	0.645313	4.96078	0.645313	0.151677	
0.646875	10	0.646875	4.96689	0.646875	0.152593	
0.648437	10	0.648437	4.95346	0.648437	0.153508	
0.65	10	0.65	4.96445	0.65	0.150761	
0.651563	10	0.651563	4.96628	0.651563	0.149236	
0.653125	10	0.653125	4.96048	0.653125	0.150761	
0.654688	10	0.654688	4.96292	0.654688	0.150761	
0.65625	10	0.65625	4.95407	0.65625	0.151677	
0.657813	10	0.657813	4.9556	0.657813	0.155339	
0.659375	10	0.659375	4.95987	0.659375	0.154118	
0.660938	10	0.660938	4.95529	0.660938	0.15595	
0.6625	10	0.6625	4.95773	0.6625	0.154424	
0.664062	10	0.664062	4.95895	0.664062	0.154424	
0.665625	10	0.665625	4.95834	0.665625	0.151677	
0.667188	10	0.667188	4.96719	0.667188	0.151677	
0.66875	10	0.66875	4.95987	0.66875	0.152593	
0.670313	10	0.670313	4.96536	0.670313	0.149541	
0.671875	10	0.671875	4.96231	0.671875	0.152593	
0.673438	10	0.673438	4.95895	0.673438	0.152593	
0.675	10	0.675	4.95804	0.675	0.151372	
0.676563	10	0.676563	4.96323	0.676563	0.151982	
0.678125	10	0.678125	4.95773	0.678125	0.153508	
0.679687	10	0.679687	4.95773	0.679687	0.154424	
0.68125	10	0.68125	4.95315	0.68125	0.15595	
0.682813	10	0.682813	4.95437	0.682813	0.154424	
0.684375	10	0.684375	4.95712	0.684375	0.153508	
0.685938	10	0.685938	4.9559	0.685938	0.152593	
0.6875	10	0.6875	4.96475	0.6875	0.151372	
0.689063	10	0.689063	4.96017	0.689063	0.152287	
0.690625	10	0.690625	4.95987	0.690625	0.150151	
0.692188	10	0.692188	4.96414	0.692188	0.149236	
0.69375	10	0.69375	4.95468	0.69375	0.153203	
0.695312	10	0.695312	4.95712	0.695312	0.155339	
0.696875	10	0.696875	4.96139	0.696875	0.152593	
0.698438	10	0.698438	4.95865	0.698438	0.153508	
0.7	10	0.7	4.95315	0.7	0.153203	
0.701563	10	0.701563	4.96323	0.701563	0.152287	
0.703125	10	0.703125	4.9501	0.703125	0.154729	
0.704688	10	0.704688	4.96445	0.704688	0.150761	
0.70625	10	0.70625	4.96078	0.70625	0.152898	
0.707813	10	0.707813	4.95621	0.707813	0.152593	
0.709375	10	0.709375	4.9675	0.709375	0.149541	
0.710937	10	0.710937	4.95804	0.710937	0.151372	
0.7125	10	0.7125	4.95804	0.7125	0.151067	
0.714063	10	0.714063	4.96139	0.714063	0.152898	
0.715625	10	0.715625	4.96475	0.715625	0.153203	
0.717188	10	0.717188	4.95865	0.717188	0.154424	
0.71875	10	0.71875	4.95682	0.71875	0.153203	
0.720313	10	0.720313	4.96078	0.720313	0.154729	
0.721875	10	0.721875	4.95315	0.721875	0.153203	
0.723438	10	0.723438	4.95956	0.723438	0.152898	
0.725	10	0.725	4.96536	0.725	0.151372	
0.726562	10	0.726562	4.95407	0.726562	0.153508	
0.728125	10	0.728125	4.95499	0.728125	0.152593	
0.729688	10	0.729688	4.95804	0.729688	0.152898	
0.73125	10	0.73125	4.96139	0.73125	0.151677	
0.732813	10	0.732813	4.96048	0.732813	0.149846	
0.734375	10	0.734375	4.95895	0.734375	0.151982	
0.735938	10	0.735938	4.95468	0.735938	0.152898	
0.7375	10	0.7375	4.95773	0.7375	0.151067	
0.739063	10	0.739063	4.95682	0.739063	0.154424	
0.740625	10	0.740625	4.95437	0.740625	0.15656	
0.742187	10	0.742187	4.95621	0.742187	0.155339	
0.74375	10	0.74375	4.95987	0.74375	0.152898	
0.745313	10	0.745313	4.95712	0.745313	0.149541	
0.746875	10	0.746875	4.96414	0.746875	0.153813	
0.748438	10	0.748438	4.9617	0.748438	0.152593	
0.75	10	0.75	4.96567	0.75	0.150151	
0.751563	10	0.751563	4.96445	0.751563	0.150761	
0.753125	10	0.753125	4.96017	0.753125	0.151982	
0.754688	10	0.754688	4.95804	0.754688	0.153508	
0.75625	10	0.75625	4.95956	0.75625	0.150761	
0.757812	10	0.757812	4.96445	0.757812	0.153203	
0.759375	10	0.759375	4.95834	0.759375	0.153813	
0.760938	10	0.760938	4.95346	0.760938	0.155034	
0.7625	10	0.7625	4.9559	0.7625	0.153203	
0.764063	10	0.764063	4.95193	0.764063	0.155339	
0.765625	10	0.765625	4.95987	0.765625	0.151067	
0.767188	10	0.767188	4.95834	0.767188	0.152287	
0.76875	10	0.76875	4.9617	0.76875	0.151677	
0.770313	10	0.770313	4.96597	0.770313	0.150761	
0.771875	10	0.771875	4.96139	0.771875	0.148625	
